V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1966 1 8 10173 32766 32766 16 83 -48 41 62 338 0 27 32766 28 32766 32766 139 10 60 
54823 1966 1 9 10093 32766 32766 60 141 -33 41 50 322 0 46 32766 30 32766 32766 142 9 78 
54823 1966 1 10 10137 32766 32766 -12 108 -35 24 41 321 0 36 32766 33 32766 32766 110 3 43 
54823 1966 1 11 10151 32766 32766 -24 23 -68 24 45 344 0 14 32766 3 32766 32766 49 11 4 
54823 1966 1 12 10146 32766 32766 10 79 -52 38 54 346 0 20 32766 10 32766 32766 93 9 71 
54823 1966 1 13 10245 32766 32766 -12 28 -29 18 30 305 32700 36 32766 40 32766 32766 169 2 78 
54823 1966 1 14 10193 32766 32766 26 82 -39 13 17 312 0 49 32766 38 32766 32766 129 9 84 
54823 1966 1 15 10089 32766 32766 62 119 14 18 19 311 0 83 32766 50 32766 32766 192 9 86 
54823 1966 1 16 10084 32766 32766 64 110 23 29 31 314 0 87 32766 55 32766 32766 175 9 69 
54823 1966 1 17 10243 32766 32766 -16 61 -32 20 37 318 0 39 32766 45 32766 32766 140 3 41 
54823 1966 1 18 10273 32766 32766 -28 35 -78 30 60 347 0 14 32766 13 32766 32766 69 3 80 
54823 1966 1 19 10286 32766 32766 -34 32 -68 29 63 337 0 24 32766 28 32766 32766 192 3 82 
54823 1966 1 20 10335 32766 32766 -47 -11 -83 16 40 321 0 17 32766 25 32766 32766 98 3 35 
54823 1966 1 21 10294 32766 32766 -20 8 -32 24 45 338 32700 12 32766 15 32766 32766 58 3 0 
54823 1966 1 22 10297 32766 32766 -29 21 -62 33 66 358 0 12 32766 15 32766 32766 75 2 0 
54823 1966 1 23 10327 32766 32766 -16 11 -37 25 48 328 32700 53 32766 20 32766 32766 123 2 49 
54823 1966 1 24 10299 32766 32766 -21 10 -48 34 65 353 32700 14 32766 23 32766 32766 123 10 0 
54823 1966 1 25 10251 32766 32766 -21 32 -68 30 61 332 0 16 32766 15 32766 32766 64 1 91 
54823 1966 1 26 10304 32766 32766 -47 -8 -80 12 28 310 0 23 32766 25 32766 32766 150 1 85 
54823 1966 1 27 10306 32766 32766 -54 -12 -104 11 29 314 0 18 32766 30 32766 32766 97 9 47 
54823 1966 1 28 10165 32766 32766 -10 43 -61 14 26 319 0 43 32766 58 32766 32766 139 10 92 
54823 1966 1 29 10140 32766 32766 9 66 -65 20 34 317 0 30 32766 18 32766 32766 90 2 83 
54823 1966 1 30 10113 32766 32766 22 101 -59 29 43 321 0 34 32766 23 32766 32766 113 10 87 
54823 1966 1 31 10062 32766 32766 99 159 53 57 48 334 0 53 32766 33 32766 32766 122 10 89 
54823 1966 2 1 10082 32766 32766 32 110 -46 50 67 346 0 24 32766 20 32766 32766 99 2 68 
54823 1966 2 2 10025 32766 32766 94 150 31 51 43 328 0 76 32766 78 32766 32766 202 10 48 
54823 1966 2 3 10174 32766 32766 5 57 -19 8 14 306 0 56 32766 38 32766 32766 122 3 67 
54823 1966 2 4 10182 32766 32766 3 38 -27 13 21 312 0 42 32766 33 32766 32766 116 3 81 
54823 1966 2 5 10158 32766 32766 -3 45 -34 18 31 323 0 32 32766 40 32766 32766 140 1 56 
54823 1966 2 6 10212 32766 32766 -2 66 -75 20 36 314 0 29 32766 20 32766 32766 107 9 90 
54823 1966 2 7 10211 32766 32766 37 100 -19 23 30 318 0 28 32766 10 32766 32766 77 10 83 
54823 1966 2 8 10145 32766 32766 63 135 4 49 52 334 0 40 32766 15 32766 32766 97 11 86 
54823 1966 2 9 10084 32766 32766 90 162 21 74 65 343 7 29 32766 15 32766 32766 77 10 55 
54823 1966 2 10 10151 32766 32766 27 103 -10 57 72 356 48 36 32766 88 32766 32766 256 3 78 
54823 1966 2 11 10295 32766 32766 -20 5 -40 27 53 338 0 20 32766 23 32766 32766 89 3 53 
54823 1966 2 12 10222 32766 32766 15 66 -38 33 46 333 0 42 32766 75 32766 32766 189 10 91 
54823 1966 2 13 10146 32766 32766 65 129 23 41 45 322 0 63 32766 40 32766 32766 128 10 93 
54823 1966 2 14 10092 32766 32766 106 157 54 50 40 327 0 84 32766 53 32766 32766 167 9 99 
54823 1966 2 15 10095 32766 32766 71 130 37 55 56 340 0 71 32766 53 32766 32766 175 10 0 
54823 1966 2 16 10100 32766 32766 47 122 -27 46 58 336 0 43 32766 30 32766 32766 123 10 95 
54823 1966 2 17 10114 32766 32766 101 160 63 45 36 325 0 104 32766 63 32766 32766 149 3 86 
54823 1966 2 18 10171 32766 32766 46 113 -28 22 28 310 0 69 32766 35 32766 32766 141 9 95 
54823 1966 2 19 10075 32766 32766 105 147 83 59 47 338 0 61 32766 40 32766 32766 135 9 17 
54823 1966 2 20 10106 32766 32766 21 91 -8 62 87 381 0 21 32766 55 32766 32766 202 3 28 
54823 1966 2 21 10224 32766 32766 -60 2 -84 36 91 387 31071 68 32766 110 32766 32766 251 2 0 
54823 1966 2 22 10324 32766 32766 -81 -28 -136 24 74 352 31005 12 32766 23 32766 32766 92 15 88 
54823 1966 2 23 10280 32766 32766 -25 23 -81 24 49 333 0 33 32766 63 32766 32766 215 10 102 
54823 1966 2 24 10161 32766 32766 10 53 -30 31 47 341 0 48 32766 80 32766 32766 200 10 101 
54823 1966 2 25 10158 32766 32766 62 101 26 54 58 347 0 47 32766 35 32766 32766 154 10 78 
54823 1966 2 26 10160 32766 32766 80 150 12 41 41 318 0 54 32766 28 32766 32766 182 10 88 
54823 1966 2 27 10082 32766 32766 135 178 96 62 39 326 0 125 32766 93 32766 32766 197 10 87 
54823 1966 2 28 10058 32766 32766 157 215 106 58 36 314 0 107 32766 48 32766 32766 146 10 92 
54823 1966 3 1 10011 32766 32766 161 208 129 88 49 336 0 102 32766 70 32766 32766 177 10 93 
54823 1966 3 2 9984 32766 32766 149 230 75 106 64 338 0 61 32766 48 32766 32766 187 2 85 
54823 1966 3 3 10008 32766 32766 32 79 17 71 93 390 32700 9 32766 48 32766 32766 163 2 0 
54823 1966 3 4 10102 32766 32766 1 26 -18 52 85 372 125 27 32766 73 32766 32766 224 2 37 
54823 1966 3 5 10181 32766 32766 -14 15 -40 35 65 355 31024 31 32766 98 32766 32766 205 4 0 
54823 1966 3 6 10130 32766 32766 -29 -21 -42 41 83 372 31054 16 32766 65 32766 32766 190 2 0 
54823 1966 3 7 10218 32766 32766 -25 -14 -40 32 64 352 31005 23 32766 48 32766 32766 171 2 51 
54823 1966 3 8 10231 32766 32766 -5 41 -49 37 64 343 0 23 32766 25 32766 32766 120 10 77 
54823 1966 3 9 10181 32766 32766 49 100 3 45 50 339 0 53 32766 60 32766 32766 148 10 104 
54823 1966 3 10 10161 32766 32766 94 154 42 75 63 351 0 52 32766 28 32766 32766 167 10 64 
54823 1966 3 11 10086 32766 32766 132 180 90 85 56 345 0 106 32766 93 32766 32766 199 10 99 
54823 1966 3 12 10058 32766 32766 150 203 121 88 53 341 0 93 32766 58 32766 32766 182 10 75 
54823 1966 3 13 10105 32766 32766 115 188 57 84 64 344 0 49 32766 18 32766 32766 94 3 90 
54823 1966 3 14 10070 32766 32766 123 174 60 90 64 350 0 41 32766 5 32766 32766 56 2 78 
54823 1966 3 15 10005 32766 32766 118 165 72 86 65 342 64 59 32766 20 32766 32766 118 14 95 
54823 1966 3 16 9968 32766 32766 133 197 53 80 55 332 0 72 32766 58 32766 32766 169 10 80 
54823 1966 3 17 10088 32766 32766 25 55 12 66 91 383 46 13 32766 58 32766 32766 154 3 0 
54823 1966 3 18 10114 32766 32766 43 67 23 37 47 320 3 62 32766 63 32766 32766 257 15 68 
54823 1966 3 19 10101 32766 32766 52 113 -4 29 34 318 0 64 32766 33 32766 32766 134 10 105 
54823 1966 3 20 10068 32766 32766 105 146 54 57 44 333 0 75 32766 38 32766 32766 137 10 104 
54823 1966 3 21 10002 32766 32766 92 114 63 78 67 360 32700 21 32766 5 32766 32766 67 10 2 
