V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1969 1 8 10241 32766 32766 -30 22 -86 19 40 323 0 10 32766 13 33 5 37 4 68 
54823 1969 1 9 10232 32766 32766 -29 -3 -60 30 61 351 0 7 32766 10 35 5 35 5 0 
54823 1969 1 10 10213 32766 32766 -20 23 -53 32 61 340 0 12 32766 33 61 4 88 3 76 
54823 1969 1 11 10292 32766 32766 -55 -24 -66 11 28 308 0 20 32766 35 65 3 106 3 0 
54823 1969 1 12 10269 32766 32766 -59 7 -108 9 25 306 0 22 32766 28 76 11 120 11 86 
54823 1969 1 13 10199 32766 32766 -12 43 -38 22 38 332 0 29 32766 45 94 11 134 11 84 
54823 1969 1 14 10237 32766 32766 -45 9 -87 19 46 322 0 18 32766 20 52 2 67 5 80 
54823 1969 1 15 10243 32766 32766 -23 35 -78 18 34 328 0 23 32766 33 70 11 110 10 85 
54823 1969 1 16 10157 32766 32766 19 52 -14 30 43 330 0 41 32766 83 120 10 191 10 74 
54823 1969 1 17 10107 32766 32766 49 103 3 33 42 315 0 47 32766 45 100 10 141 10 81 
54823 1969 1 18 10059 32766 32766 87 133 57 52 47 333 0 84 32766 93 130 10 197 11 87 
54823 1969 1 19 10102 32766 32766 18 79 -20 56 81 370 0 20 32766 35 80 4 109 4 47 
54823 1969 1 20 10197 32766 32766 -11 16 -30 36 63 348 0 24 32766 80 150 4 197 3 0 
54823 1969 1 21 10186 32766 32766 -20 41 -67 31 60 338 0 13 32766 20 60 3 92 10 75 
54823 1969 1 22 10066 32766 32766 25 46 1 52 70 349 32700 24 32766 50 105 10 181 10 10 
54823 1969 1 23 10171 32766 32766 8 30 -22 46 70 344 0 26 32766 60 140 3 171 4 22 
54823 1969 1 24 10189 32766 32766 -37 -17 -66 21 45 328 32700 10 32766 28 70 4 95 4 0 
54823 1969 1 25 10072 32766 32766 -28 -3 -53 45 90 383 31017 6 32766 5 37 5 38 5 0 
54823 1969 1 26 10079 32766 32766 -20 0 -47 50 93 388 30033 1 32766 50 120 4 168 4 0 
54823 1969 1 27 10156 32766 32766 -60 -44 -76 35 89 381 31003 1 32766 90 110 4 206 3 0 
54823 1969 1 28 10244 32766 32766 -85 -74 -93 24 74 365 31026 35 32766 98 120 4 187 3 0 
54823 1969 1 29 10279 32766 32766 -90 -76 -100 21 67 364 32700 10 32766 60 111 3 154 4 34 
54823 1969 1 30 10252 32766 32766 -93 -73 -101 22 73 368 32700 4 32766 43 80 4 118 3 14 
54823 1969 1 31 10251 32766 32766 -91 -50 -129 22 71 353 0 9 32766 10 65 4 81 4 87 
54823 1969 2 1 10273 32766 32766 -68 -24 -108 23 64 333 0 10 32766 18 42 5 64 4 69 
54823 1969 2 2 10280 32766 32766 -55 -18 -95 26 66 350 0 8 32766 0 30 3 30 3 77 
54823 1969 2 3 10267 32766 32766 -41 -24 -58 34 74 356 31009 2 32766 8 50 2 97 2 11 
54823 1969 2 4 10311 32766 32766 -85 -40 -133 22 72 348 31004 7 32766 18 44 3 84 3 92 
54823 1969 2 5 10289 32766 32766 -42 15 -90 24 55 337 0 6 32766 43 80 10 128 12 88 
54823 1969 2 6 10228 32766 32766 -14 28 -46 30 53 344 0 27 32766 73 118 10 167 10 86 
54823 1969 2 7 10177 32766 32766 20 66 -7 30 45 325 0 35 32766 48 91 9 135 10 81 
54823 1969 2 8 10150 32766 32766 42 96 -12 32 40 320 0 53 32766 48 80 10 32766 32766 83 
54823 1969 2 9 10081 32766 32766 67 115 32 38 39 330 0 66 32766 63 100 9 132 10 71 
54823 1969 2 10 10017 32766 32766 90 150 45 46 42 322 0 76 32766 60 100 9 152 10 93 
54823 1969 2 11 10001 32766 32766 130 181 77 64 44 331 0 86 32766 83 110 9 171 11 85 
54823 1969 2 12 10087 32766 32766 49 143 -1 72 83 370 67 4 32766 78 140 4 217 4 0 
54823 1969 2 13 10195 32766 32766 -51 0 -72 37 87 383 30052 32766 32766 133 160 3 252 3 0 
54823 1969 2 14 10238 32766 32766 -79 -64 -90 23 69 358 32700 13 32766 108 152 4 181 3 36 
54823 1969 2 15 10217 32766 32766 -89 -81 -95 27 87 386 31051 29 32766 68 100 4 102 4 0 
54823 1969 2 16 10212 32766 32766 -93 -63 -124 25 82 369 31003 8 32766 28 51 4 57 3 42 
54823 1969 2 17 10168 32766 32766 -60 -19 -100 29 75 357 0 5 32766 5 34 4 34 4 55 
54823 1969 2 18 10189 32766 32766 -58 -23 -71 33 83 376 32700 6 32766 68 130 4 176 4 19 
54823 1969 2 19 10244 32766 32766 -88 -69 -99 22 69 360 0 10 32766 80 109 4 158 4 0 
54823 1969 2 20 10232 32766 32766 -91 -69 -107 19 60 352 0 13 32766 53 80 4 100 4 0 
54823 1969 2 21 10243 32766 32766 -72 -34 -97 25 71 350 0 11 32766 30 73 4 94 4 23 
54823 1969 2 22 10229 32766 32766 -47 -22 -80 30 71 359 32700 8 32766 10 40 5 51 10 0 
54823 1969 2 23 10234 32766 32766 -54 -28 -80 38 91 389 31010 5 32766 38 80 4 105 4 0 
54823 1969 2 24 10267 32766 32766 -87 -47 -122 23 74 355 32700 10 32766 45 80 4 95 4 73 
54823 1969 2 25 10286 32766 32766 -67 -26 -114 22 62 343 0 13 32766 28 60 3 73 3 49 
54823 1969 2 26 10277 32766 32766 -42 -17 -73 36 81 373 31002 4 32766 8 47 13 53 12 4 
