V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1962 1 8 10208 32766 32766 18 57 -27 37 54 41 0 11 32766 20 32766 32766 41 3 21 
54823 1962 1 9 10199 32766 32766 -1 37 -30 50 84 62 32700 3 32766 13 32766 32766 88 14 0 
54823 1962 1 10 10189 32766 32766 -13 24 -42 48 86 65 32700 4 32766 8 32766 32766 62 12 7 
54823 1962 1 11 10162 32766 32766 11 89 -33 41 68 25 32001 15 32766 13 32766 32766 91 14 82 
54823 1962 1 12 10140 32766 32766 26 62 10 54 73 52 0 11 32766 8 32766 32766 81 3 0 
54823 1962 1 13 10189 32766 32766 3 51 -37 44 75 32 0 15 32766 23 32766 32766 100 5 64 
54823 1962 1 14 10222 32766 32766 3 50 -21 36 59 23 0 24 32766 45 32766 32766 123 6 49 
54823 1962 1 15 10251 32766 32766 -21 4 -33 33 64 28 0 18 32766 15 32766 32766 127 3 75 
54823 1962 1 16 10232 32766 32766 -31 23 -73 22 47 28 0 18 32766 18 32766 32766 89 16 83 
54823 1962 1 17 10167 32766 32766 10 62 -26 31 47 30 0 25 32766 35 32766 32766 100 14 86 
54823 1962 1 18 10205 32766 32766 -26 17 -58 24 49 32 0 22 32766 25 32766 32766 120 2 90 
54823 1962 1 19 10254 32766 32766 -26 19 -60 24 48 34 0 14 32766 3 32766 32766 74 3 89 
54823 1962 1 20 10235 32766 32766 -11 56 -67 26 48 19 0 18 32766 18 32766 32766 57 14 90 
54823 1962 1 21 10210 32766 32766 1 52 -34 32 52 29 0 19 32766 10 32766 32766 60 3 89 
54823 1962 1 22 10224 32766 32766 -29 18 -60 35 73 32 0 14 32766 25 32766 32766 113 3 81 
54823 1962 1 23 10271 32766 32766 -38 7 -70 22 49 26 0 18 32766 13 32766 32766 100 5 92 
54823 1962 1 24 10243 32766 32766 -26 30 -70 22 45 25 0 18 32766 13 32766 32766 71 1 90 
54823 1962 1 25 10205 32766 32766 -31 8 -62 22 46 29 0 17 32766 18 32766 32766 100 3 90 
54823 1962 1 26 10181 32766 32766 -29 23 -79 20 43 20 0 24 32766 30 32766 32766 133 2 92 
54823 1962 1 27 10198 32766 32766 -26 35 -66 20 41 18 0 16 32766 10 32766 32766 88 15 92 
54823 1962 1 28 10183 32766 32766 13 68 -38 19 28 19 0 33 32766 25 32766 32766 110 13 88 
54823 1962 1 29 10262 32766 32766 -31 14 -66 17 35 23 0 27 32766 25 32766 32766 144 3 91 
54823 1962 1 30 10329 32766 32766 -44 -1 -81 14 33 16 0 22 32766 33 32766 32766 120 3 93 
54823 1962 1 31 10328 32766 32766 -36 37 -103 17 38 17 0 13 32766 10 32766 32766 57 14 88 
54823 1962 2 1 10286 32766 32766 -3 57 -48 20 33 20 0 26 32766 18 32766 32766 103 11 62 
54823 1962 2 2 10248 32766 32766 29 84 -13 24 33 19 0 35 32766 35 32766 32766 108 13 89 
54823 1962 2 3 10239 32766 32766 16 86 -47 23 39 6 0 36 32766 23 32766 32766 52 4 93 
54823 1962 2 4 10192 32766 32766 64 136 -14 24 26 11 0 55 32766 25 32766 32766 128 11 87 
54823 1962 2 5 10210 32766 32766 39 107 -5 32 41 24 0 47 32766 53 32766 32766 114 4 79 
54823 1962 2 6 10193 32766 32766 22 94 -23 45 65 35 0 23 32766 18 32766 32766 66 32766 81 
54823 1962 2 7 10165 32766 32766 16 57 -21 50 73 67 32700 9 32766 13 32766 32766 51 2 0 
54823 1962 2 8 10158 32766 32766 22 45 5 67 94 83 25 7 32766 8 32766 32766 52 4 0 
54823 1962 2 9 10121 32766 32766 28 46 15 73 98 89 39 0 32766 8 32766 32766 69 5 0 
54823 1962 2 10 10060 32766 32766 24 41 6 65 90 70 143 6 32766 33 32766 32766 101 14 6 
54823 1962 2 11 10202 32766 32766 15 50 2 49 73 63 0 22 32766 43 32766 32766 147 5 70 
54823 1962 2 12 10275 32766 32766 -8 26 -32 44 77 53 0 12 32766 48 32766 32766 118 3 44 
54823 1962 2 13 10283 32766 32766 -9 31 -43 41 72 38 0 18 32766 40 32766 32766 118 12 94 
54823 1962 2 14 10220 32766 32766 11 47 -7 44 68 30 0 27 32766 40 32766 32766 166 2 98 
54823 1962 2 15 10271 32766 32766 -5 45 -43 33 58 23 0 21 32766 18 32766 32766 74 13 100 
54823 1962 2 16 10196 32766 32766 40 97 0 32 41 18 0 45 32766 33 32766 32766 92 10 100 
54823 1962 2 17 10118 32766 32766 51 98 5 33 39 21 0 60 32766 73 32766 32766 238 15 99 
54823 1962 2 18 10133 32766 32766 35 102 -14 35 47 19 32700 50 32766 38 32766 32766 187 1 83 
54823 1962 2 19 10184 32766 32766 18 62 -29 29 45 24 0 32 32766 30 32766 32766 201 10 98 
54823 1962 2 20 10057 32766 32766 100 171 45 34 28 319 0 121 32766 70 32766 32766 215 10 101 
54823 1962 2 21 10068 32766 32766 57 123 12 60 66 41 0 40 32766 48 32766 32766 131 3 80 
54823 1962 2 22 10080 32766 32766 13 64 -10 60 89 75 0 12 32766 23 32766 32766 90 3 17 
54823 1962 2 23 10111 32766 32766 5 40 -8 52 82 60 0 23 32766 58 32766 32766 179 3 40 
54823 1962 2 24 10159 32766 32766 -14 24 -26 39 71 46 31007 19 32766 75 32766 32766 162 3 12 
54823 1962 2 25 10199 32766 32766 -22 10 -46 42 82 54 31007 14 32766 25 32766 32766 81 1 67 
54823 1962 2 26 10209 32766 32766 -19 14 -42 34 66 39 0 11 32766 15 32766 32766 78 5 45 
54823 1962 2 27 10181 32766 32766 25 87 -23 37 52 16 0 32 32766 25 32766 32766 82 13 100 
54823 1962 2 28 10143 32766 32766 56 122 13 48 54 29 32700 59 32766 75 32766 32766 208 1 94 
54823 1962 3 1 10238 32766 32766 7 55 -31 35 57 10 32700 33 32766 25 32766 32766 146 1 104 
54823 1962 3 2 10228 32766 32766 49 116 -21 26 32 11 0 61 32766 43 32766 32766 160 11 105 
54823 1962 3 3 10188 32766 32766 114 178 68 39 29 21 0 111 32766 68 32766 32766 178 9 98 
54823 1962 3 4 10169 32766 32766 126 186 81 65 46 27 0 56 32766 15 32766 32766 87 1 87 
54823 1962 3 5 10106 32766 32766 109 187 33 68 57 27 0 66 32766 35 32766 32766 161 12 103 
54823 1962 3 6 10117 32766 32766 39 143 -19 57 77 35 31007 43 32766 68 32766 32766 270 2 17 
54823 1962 3 7 10187 32766 32766 14 106 -60 36 62 14 0 41 32766 30 32766 32766 141 10 95 
54823 1962 3 8 10091 32766 32766 74 109 45 37 35 22 0 87 32766 80 32766 32766 210 10 33 
54823 1962 3 9 10119 32766 32766 64 113 20 45 47 37 0 51 32766 50 32766 32766 131 2 99 
54823 1962 3 10 10139 32766 32766 50 122 -12 51 61 32 0 39 32766 15 32766 32766 77 1 101 
54823 1962 3 11 10080 32766 32766 102 173 49 44 38 15 0 79 32766 45 32766 32766 120 12 105 
54823 1962 3 12 10051 32766 32766 155 225 108 45 26 14 0 112 32766 25 32766 32766 100 12 109 
54823 1962 3 13 10015 32766 32766 187 257 128 45 22 11 0 126 32766 43 32766 32766 138 10 107 
54823 1962 3 14 10040 32766 32766 121 202 76 54 38 20 0 107 32766 55 32766 32766 175 2 94 
54823 1962 3 15 10115 32766 32766 48 97 10 34 43 18 0 59 32766 30 32766 32766 166 3 108 
54823 1962 3 16 10171 32766 32766 14 56 -23 18 27 21 0 59 32766 58 32766 32766 200 2 108 
54823 1962 3 17 10100 32766 32766 82 144 12 26 26 10 0 75 32766 33 32766 32766 130 10 96 
54823 1962 3 18 10039 32766 32766 72 141 1 57 58 32 0 46 32766 30 32766 32766 111 9 92 
54823 1962 3 19 10062 32766 32766 55 109 33 72 81 55 0 24 32766 63 32766 32766 204 2 7 
54823 1962 3 20 10152 32766 32766 39 87 9 47 61 29 32700 45 32766 50 32766 32766 132 2 83 
54823 1962 3 21 10176 32766 32766 35 83 -10 38 52 27 0 40 32766 20 32766 32766 117 1 92 
54823 1962 3 22 10173 32766 32766 40 85 0 31 39 22 0 50 32766 13 32766 32766 121 16 106 
54823 1962 3 23 10177 32766 32766 45 96 -3 29 36 17 0 56 32766 25 32766 32766 138 15 110 
54823 1962 3 24 10107 32766 32766 61 141 -19 29 35 12 0 76 32766 28 32766 32766 145 12 110 
54823 1962 3 25 10134 32766 32766 42 104 12 34 40 28 32700 59 32766 45 32766 32766 196 1 85 
54823 1962 3 26 10150 32766 32766 37 116 -47 17 26 8 0 70 32766 55 32766 32766 180 11 113 
54823 1962 3 27 10047 32766 32766 128 194 85 28 19 14 0 141 32766 53 32766 32766 205 1 103 
54823 1962 3 28 10215 32766 32766 36 124 -7 24 31 6 0 80 32766 63 32766 32766 194 2 109 
54823 1962 3 29 10223 32766 32766 60 121 -11 22 25 3 0 54 32766 8 32766 32766 74 1 114 
54823 1962 3 30 10127 32766 32766 109 176 49 27 21 16 0 125 32766 58 32766 32766 194 10 113 
54823 1962 3 31 10039 32766 32766 169 227 120 54 27 19 0 156 32766 90 32766 32766 208 8 108 
54823 1962 4 1 10011 32766 32766 132 194 47 103 70 41 197 62 32766 80 32766 32766 210 1 0 
54823 1962 4 2 10164 32766 32766 20 50 -2 40 57 31 8 47 32766 60 32766 32766 172 3 83 
54823 1962 4 3 10153 32766 32766 31 81 -19 29 39 24 32700 55 32766 38 32766 32766 134 1 114 
54823 1962 4 4 10084 32766 32766 105 176 44 31 24 11 0 146 32766 68 32766 32766 174 11 115 
54823 1962 4 5 10061 32766 32766 129 175 87 49 33 21 0 96 32766 50 32766 32766 158 10 63 
54823 1962 4 6 10083 32766 32766 113 181 64 86 66 35 0 66 32766 28 32766 32766 124 2 110 
54823 1962 4 7 10081 32766 32766 87 123 68 99 88 69 32700 18 32766 38 32766 32766 174 2 0 
54823 1962 4 8 10112 32766 32766 121 172 73 76 57 31 32700 68 32766 33 32766 32766 131 3 80 
54823 1962 4 9 10154 32766 32766 113 155 90 62 48 20 0 59 32766 15 32766 32766 147 1 61 
54823 1962 4 10 10145 32766 32766 137 202 57 45 31 14 0 107 32766 35 32766 32766 32766 32766 118 
54823 1962 4 11 10096 32766 32766 156 216 69 48 29 14 0 132 32766 55 32766 32766 152 10 117 
54823 1962 4 12 10122 32766 32766 130 174 90 29 20 8 0 125 32766 53 32766 32766 178 10 109 
54823 1962 4 13 10165 32766 32766 115 174 54 47 36 20 0 77 32766 18 32766 32766 94 2 119 
54823 1962 4 14 10060 32766 32766 166 231 108 36 20 11 0 156 32766 60 32766 32766 155 10 115 
54823 1962 4 15 10021 32766 32766 210 266 157 61 25 19 0 194 32766 98 32766 32766 207 10 104 
54823 1962 4 16 10040 32766 32766 186 251 106 96 50 26 128 160 32766 85 32766 32766 219 9 39 
54823 1962 4 17 10169 32766 32766 86 128 56 58 53 18 89 84 32766 55 32766 32766 246 2 100 
54823 1962 4 18 10149 32766 32766 138 205 82 36 23 10 0 146 32766 55 32766 32766 139 11 118 
54823 1962 4 19 10057 32766 32766 180 237 123 45 22 12 0 208 32766 93 32766 32766 228 10 115 
54823 1962 4 20 10029 32766 32766 217 278 160 80 33 5 0 170 32766 33 32766 32766 152 10 118 
54823 1962 4 21 10082 32766 32766 222 307 133 58 27 5 0 139 32766 28 32766 32766 126 8 116 
54823 1962 4 22 10068 32766 32766 219 263 191 116 46 22 32700 118 32766 35 32766 32766 216 9 21 
54823 1962 4 23 10150 32766 32766 122 191 97 76 50 31 0 94 32766 80 32766 32766 234 3 33 
54823 1962 4 24 10125 32766 32766 112 164 70 57 44 29 0 60 32766 18 32766 32766 73 2 22 
54823 1962 4 25 10074 32766 32766 132 198 57 57 39 24 0 81 32766 18 32766 32766 77 2 120 
54823 1962 4 26 10041 32766 32766 156 247 90 107 62 34 55 58 32766 13 32766 32766 186 1 51 
