V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1965 1 8 10126 32766 32766 -5 56 -54 27 47 14 0 21 32766 18 32766 32766 109 12 84 
54823 1965 1 9 10098 32766 32766 40 95 -29 24 30 13 0 56 32766 60 32766 32766 208 10 80 
54823 1965 1 10 10250 32766 32766 -33 78 -68 17 34 21 0 33 32766 70 32766 32766 216 1 84 
54823 1965 1 11 10299 32766 32766 -64 -20 -102 14 38 22 0 12 32766 8 32766 32766 62 4 82 
54823 1965 1 12 10263 32766 32766 -41 12 -68 21 48 28 0 16 32766 15 32766 32766 105 4 82 
54823 1965 1 13 10283 32766 32766 -56 3 -100 21 57 20 0 17 32766 33 32766 32766 88 3 84 
54823 1965 1 14 10288 32766 32766 -29 36 -81 28 56 42 0 17 32766 25 32766 32766 152 10 80 
54823 1965 1 15 10246 32766 32766 5 80 -27 27 47 9 0 26 32766 30 32766 32766 88 10 88 
54823 1965 1 16 10207 32766 32766 -7 72 -73 34 60 40 0 15 32766 20 32766 32766 68 15 80 
54823 1965 1 17 10159 32766 32766 -18 34 -52 41 78 65 0 11 32766 18 32766 32766 13 16 72 
54823 1965 1 18 10191 32766 32766 2 45 -35 42 70 45 0 12 32766 23 32766 32766 74 2 59 
54823 1965 1 19 10205 32766 32766 11 68 -40 36 56 20 0 12 32766 8 32766 32766 68 2 73 
54823 1965 1 20 10217 32766 32766 -2 49 -39 40 67 45 0 21 32766 28 32766 32766 119 3 39 
54823 1965 1 21 10205 32766 32766 -6 55 -50 42 69 55 0 11 32766 18 32766 32766 68 2 46 
54823 1965 1 22 10188 32766 32766 -12 44 -50 37 68 25 31001 12 32766 18 32766 32766 98 2 27 
54823 1965 1 23 10209 32766 32766 3 33 -23 46 76 43 31008 11 32766 10 32766 32766 64 2 79 
54823 1965 1 24 10239 32766 32766 -16 24 -50 33 63 17 0 15 32766 13 32766 32766 63 2 85 
54823 1965 1 25 10166 32766 32766 19 68 -44 39 55 41 0 27 32766 53 32766 32766 186 10 79 
54823 1965 1 26 10132 32766 32766 41 91 14 50 62 36 0 34 32766 33 32766 32766 133 10 90 
54823 1965 1 27 10186 32766 32766 31 94 -40 32 42 27 0 22 32766 15 32766 32766 75 11 66 
54823 1965 1 28 10183 32766 32766 26 50 12 50 69 46 32700 13 32766 13 32766 32766 50 3 0 
54823 1965 1 29 10196 32766 32766 29 90 -24 52 73 37 0 20 32766 5 32766 32766 69 13 81 
54823 1965 1 30 10174 32766 32766 28 48 0 60 81 62 32700 9 32766 20 32766 32766 145 9 0 
54823 1965 1 31 10249 32766 32766 -12 40 -50 38 63 12 32001 25 32766 38 32766 32766 193 2 65 
54823 1965 2 1 10265 32766 32766 -28 32 -90 18 37 7 0 24 32766 30 32766 32766 146 11 91 
54823 1965 2 2 10269 32766 32766 -27 13 -62 13 26 15 0 27 32766 33 32766 32766 156 15 92 
54823 1965 2 3 10234 32766 32766 -14 55 -78 16 32 6 0 26 32766 15 32766 32766 90 10 90 
54823 1965 2 4 10197 32766 32766 15 44 -6 33 48 25 0 20 32766 30 32766 32766 113 10 17 
54823 1965 2 5 10226 32766 32766 -11 51 -67 22 41 15 0 25 32766 25 32766 32766 110 13 91 
54823 1965 2 6 10176 32766 32766 45 104 0 19 24 11 0 50 32766 35 32766 32766 109 12 94 
54823 1965 2 7 10130 32766 32766 61 104 25 33 34 29 0 48 32766 30 32766 32766 92 10 39 
54823 1965 2 8 10097 32766 32766 70 133 30 43 45 27 0 43 32766 23 32766 32766 81 11 71 
54823 1965 2 9 10121 32766 32766 57 111 23 51 58 35 0 30 32766 25 32766 32766 146 2 75 
54823 1965 2 10 10138 32766 32766 42 124 -23 48 59 35 0 29 32766 20 32766 32766 94 11 85 
54823 1965 2 11 10116 32766 32766 86 138 19 62 57 38 0 47 32766 45 32766 32766 145 10 91 
54823 1965 2 12 10089 32766 32766 63 107 20 66 71 46 0 42 32766 35 32766 32766 163 10 86 
54823 1965 2 13 10162 32766 32766 19 51 -7 52 75 47 32700 25 32766 43 32766 32766 123 4 57 
54823 1965 2 14 10173 32766 32766 5 74 -42 44 70 42 0 13 32766 5 32766 32766 56 4 74 
54823 1965 2 15 10145 32766 32766 51 123 -3 52 62 31 0 31 32766 13 32766 32766 85 11 94 
54823 1965 2 16 10158 32766 32766 52 101 5 60 68 55 0 21 32766 20 32766 32766 81 2 72 
54823 1965 2 17 10145 32766 32766 55 86 32 65 72 47 32700 21 32766 8 32766 32766 67 16 2 
54823 1965 2 18 10135 32766 32766 57 92 15 69 76 52 32700 22 32766 0 32766 32766 30 3 0 
54823 1965 2 19 10095 32766 32766 55 81 44 85 94 60 66 2 32766 23 32766 32766 122 1 0 
54823 1965 2 20 10179 32766 32766 16 46 -3 53 77 45 25 28 32766 60 32766 32766 193 3 67 
54823 1965 2 21 10234 32766 32766 -1 25 -19 30 50 35 0 23 32766 25 32766 32766 90 3 5 
54823 1965 2 22 10226 32766 32766 5 51 -39 39 64 28 0 17 32766 8 32766 32766 78 2 85 
54823 1965 2 23 10220 32766 32766 30 88 -6 44 57 28 0 35 32766 38 32766 32766 89 11 97 
54823 1965 2 24 10233 32766 32766 2 43 -32 49 77 43 31002 11 32766 18 32766 32766 106 3 0 
54823 1965 2 25 10249 32766 32766 -5 51 -27 45 77 45 31001 12 32766 33 32766 32766 173 2 33 
54823 1965 2 26 10290 32766 32766 -24 26 -68 29 59 29 32700 17 32766 10 32766 32766 97 2 104 
54823 1965 2 27 10210 32766 32766 22 91 -32 32 46 29 0 37 32766 38 32766 32766 132 10 100 
54823 1965 2 28 10219 32766 32766 50 110 5 47 55 33 0 38 32766 18 32766 32766 70 4 101 
54823 1965 3 1 10193 32766 32766 71 128 22 34 34 16 0 62 32766 35 32766 32766 120 10 79 
54823 1965 3 2 10165 32766 32766 56 99 40 56 62 40 32700 44 32766 35 32766 32766 120 13 28 
54823 1965 3 3 10221 32766 32766 -4 45 -30 49 83 41 31035 16 32766 58 32766 32766 248 1 61 
54823 1965 3 4 10282 32766 32766 -6 47 -45 31 56 22 0 22 32766 20 32766 32766 89 14 102 
54823 1965 3 5 10249 32766 32766 29 88 -28 32 46 22 0 37 32766 30 32766 32766 138 3 98 
54823 1965 3 6 10283 32766 32766 9 46 -24 31 49 19 31001 32 32766 28 32766 32766 139 3 71 
54823 1965 3 7 10224 32766 32766 35 102 -15 24 33 13 0 47 32766 40 32766 32766 131 11 103 
54823 1965 3 8 10116 32766 32766 79 138 19 22 22 9 0 90 32766 40 32766 32766 133 13 104 
54823 1965 3 9 10182 32766 32766 41 94 -4 38 48 28 0 54 32766 25 32766 32766 120 3 104 
54823 1965 3 10 10141 32766 32766 91 162 2 40 38 22 0 109 32766 63 32766 32766 219 10 103 
54823 1965 3 11 10086 32766 32766 121 190 42 46 35 9 0 100 32766 35 32766 32766 141 32766 108 
54823 1965 3 12 10125 32766 32766 111 165 42 32 25 10 0 102 32766 35 32766 32766 145 4 106 
54823 1965 3 13 10067 32766 32766 152 210 100 36 21 15 0 166 32766 85 32766 32766 217 10 105 
54823 1965 3 14 10045 32766 32766 141 219 81 55 37 18 0 119 32766 50 32766 32766 200 2 52 
54823 1965 3 15 10184 32766 32766 46 87 12 27 34 11 0 84 32766 50 32766 32766 239 1 110 
54823 1965 3 16 10170 32766 32766 37 103 -28 28 37 16 0 52 32766 25 32766 32766 138 2 106 
54823 1965 3 17 10151 32766 32766 80 175 2 43 45 20 0 62 32766 13 32766 32766 93 11 110 
54823 1965 3 18 10094 32766 32766 131 197 79 42 28 20 0 111 32766 35 32766 32766 177 2 100 
54823 1965 3 19 10205 32766 32766 63 113 5 35 40 14 0 64 32766 25 32766 32766 141 2 91 
54823 1965 3 20 10156 32766 32766 86 148 18 26 24 17 0 76 32766 30 32766 32766 133 10 104 
54823 1965 3 21 10132 32766 32766 90 164 28 36 34 19 0 77 32766 28 32766 32766 113 3 102 
54823 1965 3 22 10120 32766 32766 114 186 26 40 32 14 0 61 32766 10 32766 32766 82 7 97 
54823 1965 3 23 10078 32766 32766 86 132 56 72 66 31 18 30 32766 5 32766 32766 121 12 15 
54823 1965 3 24 10130 32766 32766 74 112 50 72 71 43 32700 35 32766 20 32766 32766 117 3 56 
54823 1965 3 25 10173 32766 32766 48 81 15 31 37 6 0 70 32766 43 32766 32766 177 3 106 
54823 1965 3 26 10197 32766 32766 58 116 -12 23 24 7 0 55 32766 15 32766 32766 112 2 111 
54823 1965 3 27 10205 32766 32766 73 122 28 45 46 24 0 54 32766 15 32766 32766 116 12 39 
54823 1965 3 28 10190 32766 32766 106 164 50 42 33 19 0 84 32766 20 32766 32766 128 13 112 
54823 1965 3 29 10157 32766 32766 136 200 81 41 28 10 0 104 32766 35 32766 32766 131 12 117 
54823 1965 3 30 10091 32766 32766 141 190 96 41 26 15 0 147 32766 70 32766 32766 209 10 105 
54823 1965 3 31 10054 32766 32766 131 173 78 57 37 28 0 123 32766 65 32766 32766 169 3 102 
54823 1965 4 1 10092 32766 32766 101 153 32 38 32 15 0 68 32766 35 32766 32766 119 10 6 
54823 1965 4 2 10080 32766 32766 141 209 89 57 37 25 0 115 32766 50 32766 32766 160 12 88 
54823 1965 4 3 10149 32766 32766 78 115 50 80 75 62 21 31 32766 20 32766 32766 101 3 0 
54823 1965 4 4 10224 32766 32766 81 121 52 67 64 31 13 44 32766 38 32766 32766 139 3 89 
54823 1965 4 5 10238 32766 32766 88 140 22 43 41 10 0 65 32766 10 32766 32766 94 2 108 
54823 1965 4 6 10188 32766 32766 119 180 63 39 29 20 0 85 32766 35 32766 32766 134 11 86 
54823 1965 4 7 10130 32766 32766 115 144 94 46 34 26 32700 59 32766 35 32766 32766 108 10 13 
54823 1965 4 8 10071 32766 32766 129 205 64 83 55 41 0 85 32766 43 32766 32766 133 10 115 
54823 1965 4 9 10115 32766 32766 140 168 111 79 49 23 0 96 32766 60 32766 32766 184 3 97 
54823 1965 4 10 10213 32766 32766 101 157 27 26 23 6 0 90 32766 35 32766 32766 164 2 121 
54823 1965 4 11 10109 32766 32766 179 253 106 26 13 8 0 209 32766 98 32766 32766 210 9 112 
54823 1965 4 12 10112 32766 32766 177 231 125 65 32 16 0 156 32766 53 32766 32766 144 9 113 
54823 1965 4 13 10112 32766 32766 179 250 106 80 41 20 0 112 32766 23 32766 32766 118 10 114 
54823 1965 4 14 10081 32766 32766 210 261 162 91 36 28 0 154 32766 65 32766 32766 146 10 117 
54823 1965 4 15 10053 32766 32766 245 299 195 94 31 22 0 214 32766 80 32766 32766 195 9 110 
54823 1965 4 16 10045 32766 32766 239 289 206 128 44 33 0 150 32766 43 32766 32766 151 9 119 
54823 1965 4 17 10105 32766 32766 89 215 51 96 84 70 32700 42 32766 88 32766 32766 208 3 0 
54823 1965 4 18 10139 32766 32766 59 75 47 88 95 86 14 5 32766 48 32766 32766 118 3 0 
54823 1965 4 19 10136 32766 32766 82 135 38 86 81 52 32 38 32766 45 32766 32766 107 4 64 
54823 1965 4 20 10142 32766 32766 86 110 77 79 71 50 4 30 32766 20 32766 32766 85 3 5 
54823 1965 4 21 10107 32766 32766 118 184 42 84 64 15 0 55 32766 8 32766 32766 87 3 95 
54823 1965 4 22 10044 32766 32766 96 162 75 103 86 74 71 28 32766 13 32766 32766 64 3 16 
54823 1965 4 23 10070 32766 32766 137 221 72 121 79 46 0 50 32766 20 32766 32766 77 12 119 
54823 1965 4 24 10076 32766 32766 188 265 111 103 53 10 0 78 32766 18 32766 32766 112 9 108 
54823 1965 4 25 10051 32766 32766 167 213 130 103 56 29 0 60 32766 23 32766 32766 132 3 53 
54823 1965 4 26 10151 32766 32766 117 152 93 43 31 16 2 124 32766 90 32766 32766 219 3 82 
54823 1965 4 27 10146 32766 32766 68 107 28 55 60 16 30094 54 32766 65 32766 32766 178 3 0 
54823 1965 4 28 10102 32766 32766 61 106 27 78 83 62 14 22 32766 15 32766 32766 57 3 27 
54823 1965 4 29 10043 32766 32766 113 183 44 95 72 43 31 49 32766 20 32766 32766 91 3 99 
54823 1965 4 30 10090 32766 32766 120 162 77 94 69 34 16 68 32766 38 32766 32766 115 4 109 
54823 1965 5 1 10157 32766 32766 116 161 68 84 63 34 32700 26 32766 8 32766 32766 76 12 14 
54823 1965 5 2 10127 32766 32766 131 190 79 91 62 35 32700 69 32766 20 32766 32766 104 13 108 
54823 1965 5 3 10068 32766 32766 170 228 108 92 49 34 0 120 32766 65 32766 32766 177 9 124 
54823 1965 5 4 10027 32766 32766 210 266 170 123 51 35 129 147 32766 58 32766 32766 191 15 97 
54823 1965 5 5 10062 32766 32766 179 235 129 102 55 16 3 93 32766 20 32766 32766 176 10 103 
54823 1965 5 6 10014 32766 32766 205 265 146 88 37 23 0 127 32766 28 32766 32766 156 10 109 
54823 1965 5 7 9979 32766 32766 258 314 193 104 32 23 0 187 32766 60 32766 32766 166 10 126 
54823 1965 5 8 9973 32766 32766 264 312 219 108 32 22 0 240 32766 83 32766 32766 215 10 124 
54823 1965 5 9 10050 32766 32766 193 270 164 88 39 21 32700 150 32766 58 32766 32766 233 3 108 
54823 1965 5 10 10062 32766 32766 190 257 96 72 34 14 0 95 32766 3 32766 32766 66 15 125 
54823 1965 5 11 10065 32766 32766 234 300 171 62 23 6 0 155 32766 35 32766 32766 114 10 128 
54823 1965 5 12 10050 32766 32766 250 311 194 82 26 16 0 162 32766 40 32766 32766 117 9 110 
54823 1965 5 13 10049 32766 32766 194 251 172 129 57 51 32700 70 32766 25 32766 32766 136 3 17 
54823 1965 5 14 10036 32766 32766 209 287 106 99 46 14 0 92 32766 13 32766 32766 57 10 118 
54823 1965 5 15 9987 32766 32766 253 314 192 107 33 21 0 192 32766 55 32766 32766 176 10 120 
54823 1965 5 16 10020 32766 32766 216 271 145 84 35 15 0 147 32766 43 32766 32766 123 1 129 
54823 1965 5 17 10051 32766 32766 222 272 164 80 30 20 0 129 32766 13 32766 32766 96 3 110 
54823 1965 5 18 10028 32766 32766 263 336 177 87 26 17 0 159 32766 38 32766 32766 100 10 118 
54823 1965 5 19 9974 32766 32766 280 321 215 132 35 29 0 199 32766 50 32766 32766 174 10 114 
54823 1965 5 20 10030 32766 32766 219 277 164 71 28 13 41 156 32766 33 32766 32766 182 1 131 
54823 1965 5 21 10025 32766 32766 259 329 191 77 23 17 0 220 32766 43 32766 32766 181 10 131 
54823 1965 5 22 9982 32766 32766 299 362 242 97 23 14 0 240 32766 45 32766 32766 153 10 130 
54823 1965 5 23 9974 32766 32766 279 365 198 112 31 19 0 295 32766 93 32766 32766 254 3 107 
54823 1965 5 24 10069 32766 32766 178 226 134 138 69 40 60 74 32766 25 32766 32766 137 3 64 
54823 1965 5 25 10016 32766 32766 225 283 162 115 44 21 0 114 32766 25 32766 32766 78 9 131 
54823 1965 5 26 9983 32766 32766 249 309 189 126 41 24 0 118 32766 18 32766 32766 68 10 121 
54823 1965 5 27 10001 32766 32766 233 300 160 136 53 16 0 136 32766 28 32766 32766 119 3 131 
54823 1965 5 28 10037 32766 32766 258 325 176 137 44 20 0 120 32766 8 32766 32766 65 1 129 
54823 1965 5 29 10033 32766 32766 289 347 214 121 31 18 0 168 32766 30 32766 32766 96 9 128 
54823 1965 5 30 10037 32766 32766 297 357 241 111 27 16 0 195 32766 25 32766 32766 117 10 125 
54823 1965 5 31 10033 32766 32766 297 348 252 100 25 14 0 213 32766 43 32766 32766 128 10 106 
54823 1965 6 1 10034 32766 32766 285 345 233 131 35 22 0 170 32766 43 32766 32766 145 10 88 
54823 1965 6 2 10078 32766 32766 188 235 157 124 59 38 0 108 32766 60 32766 32766 165 3 63 
54823 1965 6 3 10055 32766 32766 164 229 111 142 77 37 40 53 32766 20 32766 32766 72 10 59 
54823 1965 6 4 9999 32766 32766 262 341 184 97 32 15 0 166 32766 43 32766 32766 125 12 132 
54823 1965 6 5 9965 32766 32766 302 362 233 94 22 17 0 209 32766 25 32766 32766 98 9 134 
54823 1965 6 6 9978 32766 32766 293 351 249 108 27 19 0 197 32766 53 32766 32766 170 3 121 
54823 1965 6 7 10052 32766 32766 263 326 180 118 37 21 0 199 32766 53 32766 32766 159 3 122 
54823 1965 6 8 10080 32766 32766 260 328 189 133 41 24 0 129 32766 13 32766 32766 76 9 97 
54823 1965 6 9 10069 32766 32766 263 291 233 150 44 35 32700 106 32766 23 32766 32766 94 4 3 
54823 1965 6 10 10043 32766 32766 248 287 203 113 36 25 0 118 32766 15 32766 32766 94 7 109 
54823 1965 6 11 10027 32766 32766 244 301 182 159 54 38 0 97 32766 23 32766 32766 113 10 113 
54823 1965 6 12 10021 32766 32766 260 303 196 186 56 39 32700 108 32766 20 32766 32766 132 9 117 
54823 1965 6 13 10005 32766 32766 290 348 221 188 48 30 0 119 32766 15 32766 32766 78 10 118 
54823 1965 6 14 9997 32766 32766 240 316 216 219 74 45 7 70 32766 38 32766 32766 194 1 22 
54823 1965 6 15 9995 32766 32766 205 247 142 166 70 37 153 88 32766 15 32766 32766 253 16 105 
54823 1965 6 16 10009 32766 32766 200 251 148 152 66 48 2 67 32766 20 32766 32766 98 1 86 
54823 1965 6 17 10016 32766 32766 236 290 164 164 59 33 0 82 32766 8 32766 32766 66 16 132 
54823 1965 6 18 10002 32766 32766 271 321 201 165 48 27 0 115 32766 13 32766 32766 110 11 120 
54823 1965 6 19 9988 32766 32766 287 351 231 145 38 22 0 161 32766 40 32766 32766 135 4 123 
54823 1965 6 20 10022 32766 32766 277 334 215 172 47 24 32700 116 32766 8 32766 32766 114 16 81 
54823 1965 6 21 10002 32766 32766 299 359 236 168 41 24 0 158 32766 40 32766 32766 171 4 129 
54823 1965 6 22 9992 32766 32766 295 356 245 171 43 30 0 175 32766 48 32766 32766 170 9 91 
54823 1965 6 23 9989 32766 32766 312 357 243 159 36 27 0 149 32766 28 32766 32766 101 8 119 
54823 1965 6 24 9998 32766 32766 302 354 248 145 35 22 0 168 32766 28 32766 32766 90 11 125 
54823 1965 6 25 9989 32766 32766 293 348 233 160 41 25 0 138 32766 18 32766 32766 57 14 122 
54823 1965 6 26 9979 32766 32766 287 346 215 150 39 26 0 153 32766 30 32766 32766 94 4 131 
54823 1965 6 27 9942 32766 32766 313 387 222 181 43 23 0 162 32766 10 32766 32766 80 13 133 
54823 1965 6 28 9909 32766 32766 320 382 281 152 33 17 32700 225 32766 43 32766 32766 170 9 87 
54823 1965 6 29 9928 32766 32766 344 397 277 158 30 23 32700 229 32766 50 32766 32766 143 10 119 
54823 1965 6 30 9967 32766 32766 339 372 306 177 34 29 0 207 32766 35 32766 32766 117 10 35 
54823 1965 7 1 9972 32766 32766 311 364 267 221 50 40 18 151 32766 33 32766 32766 118 10 95 
54823 1965 7 2 9952 32766 32766 315 371 239 225 50 40 0 135 32766 15 32766 32766 107 10 110 
54823 1965 7 3 9911 32766 32766 297 345 273 246 60 43 32700 143 32766 23 32766 32766 241 1 73 
54823 1965 7 4 9913 32766 32766 262 318 199 213 66 39 12 101 32766 8 32766 32766 113 1 123 
54823 1965 7 5 9942 32766 32766 304 365 220 153 38 20 0 149 32766 10 32766 32766 67 9 130 
54823 1965 7 6 9949 32766 32766 297 348 250 207 50 36 32700 118 32766 28 32766 32766 132 3 68 
54823 1965 7 7 9957 32766 32766 282 346 221 223 61 38 0 112 32766 8 32766 32766 122 14 60 
54823 1965 7 8 9993 32766 32766 259 299 214 267 81 59 192 79 32766 10 32766 32766 62 9 32 
54823 1965 7 9 9984 32766 32766 241 278 207 252 84 75 69 22 32766 20 32766 32766 128 3 0 
54823 1965 7 10 9967 32766 32766 247 299 201 236 78 48 2 74 32766 25 32766 32766 100 3 76 
54823 1965 7 11 9951 32766 32766 269 316 230 264 76 52 1 84 32766 30 32766 32766 86 11 85 
54823 1965 7 12 9962 32766 32766 271 311 234 255 72 53 0 64 32766 25 32766 32766 92 10 44 
54823 1965 7 13 9957 32766 32766 263 321 221 238 71 45 0 87 32766 23 32766 32766 121 9 113 
54823 1965 7 14 9977 32766 32766 272 332 218 209 62 26 0 98 32766 13 32766 32766 65 11 105 
54823 1965 7 15 9996 32766 32766 292 333 237 248 61 41 3 79 32766 8 32766 32766 131 9 62 
54823 1965 7 16 9977 32766 32766 289 320 258 262 66 53 32700 101 32766 38 32766 32766 136 10 53 
54823 1965 7 17 9946 32766 32766 297 344 248 278 68 49 0 118 32766 33 32766 32766 96 11 120 
54823 1965 7 18 9927 32766 32766 317 374 257 301 66 43 17 91 32766 13 32766 32766 98 7 105 
54823 1965 7 19 9940 32766 32766 291 355 233 331 83 54 398 89 32766 15 32766 32766 133 11 52 
54823 1965 7 20 9964 32766 32766 274 314 242 313 86 69 380 89 32766 18 32766 32766 116 3 107 
54823 1965 7 21 9946 32766 32766 257 284 228 288 87 73 3 46 32766 38 32766 32766 101 2 19 
54823 1965 7 22 9929 32766 32766 265 319 221 283 83 53 0 65 32766 13 32766 32766 62 3 86 
54823 1965 7 23 9943 32766 32766 281 341 201 264 71 47 108 97 32766 30 32766 32766 159 1 101 
54823 1965 7 24 10009 32766 32766 271 332 199 248 70 45 32700 85 32766 10 32766 32766 50 11 132 
54823 1965 7 25 10017 32766 32766 276 331 221 262 73 46 61 81 32766 23 32766 32766 108 16 97 
54823 1965 7 26 10014 32766 32766 241 283 204 251 85 48 81 44 32766 18 32766 32766 78 1 18 
54823 1965 7 27 9997 32766 32766 230 276 211 253 90 68 51 27 32766 13 32766 32766 72 7 13 
54823 1965 7 28 9966 32766 32766 237 284 188 246 85 61 1 60 32766 28 32766 32766 90 2 99 
54823 1965 7 29 9982 32766 32766 274 331 215 247 71 43 0 98 32766 20 32766 32766 94 9 133 
54823 1965 7 30 9974 32766 32766 298 345 251 264 64 47 0 130 32766 43 32766 32766 111 9 127 
54823 1965 7 31 9941 32766 32766 314 355 270 262 57 47 0 148 32766 48 32766 32766 138 9 127 
54823 1965 8 1 9935 32766 32766 272 333 215 287 79 65 149 94 32766 33 32766 32766 173 15 59 
54823 1965 8 2 9945 32766 32766 258 303 228 292 89 59 12 51 32766 3 32766 32766 41 14 59 
54823 1965 8 3 9975 32766 32766 260 308 230 278 85 53 17 43 32766 15 32766 32766 109 10 37 
54823 1965 8 4 9962 32766 32766 219 243 202 236 90 81 101 17 32766 23 32766 32766 132 2 0 
54823 1965 8 5 9946 32766 32766 207 239 179 215 88 60 179 42 32766 28 32766 32766 123 1 26 
54823 1965 8 6 9952 32766 32766 239 295 176 214 74 47 0 77 32766 15 32766 32766 84 10 129 
54823 1965 8 7 9943 32766 32766 286 336 240 236 61 40 0 128 32766 48 32766 32766 110 11 129 
54823 1965 8 8 9976 32766 32766 291 325 255 238 59 49 0 118 32766 40 32766 32766 118 10 123 
54823 1965 8 9 9969 32766 32766 282 322 241 263 69 58 0 72 32766 25 32766 32766 114 10 71 
54823 1965 8 10 9943 32766 32766 271 318 234 271 77 51 0 82 32766 8 32766 32766 283 15 107 
54823 1965 8 11 9944 32766 32766 256 308 185 263 80 60 65 80 32766 18 32766 32766 173 16 100 
54823 1965 8 12 10002 32766 32766 280 327 221 259 70 46 0 78 32766 8 32766 32766 55 1 126 
54823 1965 8 13 10041 32766 32766 287 335 222 251 65 36 0 88 32766 5 32766 32766 53 2 124 
54823 1965 8 14 10029 32766 32766 310 360 255 242 55 35 0 123 32766 20 32766 32766 96 10 119 
54823 1965 8 15 9987 32766 32766 272 321 213 278 78 62 516 136 32766 28 32766 32766 177 11 67 
54823 1965 8 16 10009 32766 32766 253 275 224 287 89 78 32001 26 32766 5 32766 32766 78 16 6 
54823 1965 8 17 10053 32766 32766 245 271 214 263 86 67 1 26 32766 3 32766 32766 55 2 0 
54823 1965 8 18 10080 32766 32766 207 244 187 208 85 65 73 35 32766 13 32766 32766 135 6 8 
54823 1965 8 19 10090 32766 32766 214 275 151 198 80 53 0 68 32766 20 32766 32766 86 3 124 
54823 1965 8 20 10075 32766 32766 225 269 180 227 84 61 0 43 32766 10 32766 32766 62 4 85 
54823 1965 8 21 10034 32766 32766 232 273 197 235 83 55 0 46 32766 10 32766 32766 82 3 59 
54823 1965 8 22 9992 32766 32766 229 288 170 212 79 39 0 63 32766 8 32766 32766 47 3 111 
54823 1965 8 23 9990 32766 32766 260 325 202 231 71 45 0 72 32766 5 32766 32766 43 13 109 
54823 1965 8 24 10030 32766 32766 281 334 230 266 71 47 0 95 32766 33 32766 32766 112 3 121 
54823 1965 8 25 10077 32766 32766 273 331 225 243 68 49 0 82 32766 18 32766 32766 73 2 113 
54823 1965 8 26 10061 32766 32766 282 333 239 256 68 48 0 93 32766 23 32766 32766 71 13 115 
54823 1965 8 27 10016 32766 32766 288 335 248 234 60 45 0 116 32766 43 32766 32766 119 10 119 
54823 1965 8 28 10000 32766 32766 248 287 207 242 79 61 166 51 32766 10 32766 32766 103 1 40 
54823 1965 8 29 10018 32766 32766 236 283 207 238 83 47 32700 56 32766 13 32766 32766 156 3 90 
54823 1965 8 30 10053 32766 32766 230 272 207 212 77 51 0 72 32766 35 32766 32766 104 3 106 
54823 1965 8 31 10059 32766 32766 226 282 178 177 66 41 0 67 32766 5 32766 32766 55 3 112 
54823 1965 9 1 10022 32766 32766 246 288 206 195 64 45 0 96 32766 48 32766 32766 132 9 105 
54823 1965 9 2 10013 32766 32766 249 289 210 226 72 56 32700 67 32766 23 32766 32766 129 10 59 
54823 1965 9 3 10029 32766 32766 242 295 187 187 66 23 0 69 32766 13 32766 32766 60 4 113 
54823 1965 9 4 10010 32766 32766 237 286 185 138 48 30 32700 41 32766 8 32766 32766 66 10 25 
54823 1965 9 5 9980 32766 32766 225 275 192 144 55 14 32700 91 32766 40 32766 32766 118 11 108 
54823 1965 9 6 10042 32766 32766 218 274 159 118 46 30 0 91 32766 8 32766 32766 100 1 121 
54823 1965 9 7 10089 32766 32766 227 294 149 112 42 21 0 97 32766 10 32766 32766 60 13 120 
54823 1965 9 8 10080 32766 32766 234 285 187 141 49 32 0 88 32766 15 32766 32766 78 11 97 
54823 1965 9 9 10087 32766 32766 210 280 172 152 64 39 0 77 32766 18 32766 32766 152 4 111 
54823 1965 9 10 10071 32766 32766 208 276 159 167 71 39 32700 66 32766 10 32766 32766 56 14 107 
