V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1975 1 8 10179 32766 32766 1 16 -10 55 89 383 32700 7 32766 13 30 3 50 16 29 
54823 1975 1 9 10200 32766 32766 8 59 -29 40 66 330 0 12 32766 25 60 10 95 10 73 
54823 1975 1 10 10187 32766 32766 -14 28 -17 50 90 380 0 8 32766 28 50 13 67 12 0 
54823 1975 1 11 10187 32766 32766 -25 -8 -44 42 81 373 0 2 32766 18 63 13 86 12 23 
54823 1975 1 12 10149 32766 32766 33 88 -44 34 42 336 0 30 32766 45 70 3 95 10 83 
54823 1975 1 13 10148 32766 32766 33 69 -1 54 71 352 0 35 32766 23 47 10 58 9 76 
54823 1975 1 14 10144 32766 32766 18 58 -13 60 86 372 0 7 32766 18 43 4 72 3 21 
54823 1975 1 15 10197 32766 32766 -1 24 -13 47 78 358 0 23 32766 58 90 4 116 3 63 
54823 1975 1 16 10220 32766 32766 -15 24 -44 36 66 356 0 12 32766 10 37 13 37 13 80 
54823 1975 1 17 10196 32766 32766 -18 -2 -33 28 54 333 32700 16 32766 35 70 3 112 2 64 
54823 1975 1 18 10217 32766 32766 -12 20 -37 24 44 328 0 19 32766 28 50 11 79 10 85 
54823 1975 1 19 10263 32766 32766 -4 36 -41 28 49 332 0 15 32766 18 37 5 37 5 73 
54823 1975 1 20 10249 32766 32766 14 63 -20 31 49 324 0 27 32766 33 80 10 124 10 76 
54823 1975 1 21 10193 32766 32766 9 26 -5 46 71 344 31011 8 32766 35 60 11 103 9 0 
54823 1975 1 22 10137 32766 32766 22 72 -11 38 55 333 0 25 32766 30 60 11 85 10 80 
54823 1975 1 23 10112 32766 32766 56 105 1 46 51 344 0 32 32766 25 80 10 106 9 57 
54823 1975 1 24 10154 32766 32766 42 82 25 50 62 338 32700 30 32766 20 57 2 90 16 49 
54823 1975 1 25 10233 32766 32766 14 57 -31 36 55 335 0 14 32766 8 47 11 78 9 0 
54823 1975 1 26 10224 32766 32766 20 61 -9 54 76 369 0 18 32766 23 43 14 59 12 51 
54823 1975 1 27 10190 32766 32766 8 45 -26 50 78 360 0 8 32766 15 40 11 39 11 52 
54823 1975 1 28 10222 32766 32766 -10 27 -38 35 61 344 0 23 32766 38 70 4 97 2 81 
54823 1975 1 29 10206 32766 32766 -10 28 -32 33 62 326 0 13 32766 30 90 3 106 2 74 
54823 1975 1 30 10240 32766 32766 -15 45 -63 28 55 329 0 13 32766 13 33 15 50 14 82 
54823 1975 1 31 10147 32766 32766 32 76 -9 52 66 351 0 17 32766 18 60 10 103 10 18 
54823 1975 2 1 10163 32766 32766 20 57 5 59 83 371 0 13 32766 40 80 4 103 3 12 
54823 1975 2 2 10176 32766 32766 7 56 -30 42 68 339 0 25 32766 48 73 3 104 3 77 
54823 1975 2 3 10139 32766 32766 -7 13 -19 50 85 368 31035 14 32766 13 47 4 43 3 0 
54823 1975 2 4 10122 32766 32766 -7 10 -20 56 96 394 31003 9 32766 23 50 13 68 12 20 
54823 1975 2 5 10149 32766 32766 -8 3 -17 55 95 392 31004 4 32766 23 50 4 70 3 0 
54823 1975 2 6 10200 32766 32766 -4 36 -26 46 78 346 31003 19 32766 43 77 3 69 2 25 
54823 1975 2 7 10259 32766 32766 -34 -2 -58 15 31 323 0 25 32766 30 63 2 88 1 90 
54823 1975 2 8 10228 32766 32766 -19 35 -63 25 48 341 0 32766 32766 23 50 12 79 11 82 
54823 1975 2 9 10203 32766 32766 2 50 -29 43 71 346 0 32766 32766 33 67 4 93 3 73 
54823 1975 2 10 10225 32766 32766 -13 16 -37 46 83 378 32700 32766 32766 28 67 4 83 3 0 
54823 1975 2 11 10167 32766 32766 42 83 -15 48 60 342 0 35 32766 48 90 11 143 9 67 
54823 1975 2 12 10169 32766 32766 37 77 -6 32 40 318 0 40 32766 25 60 4 88 16 92 
54823 1975 2 13 10111 32766 32766 78 128 13 46 43 333 0 60 32766 53 87 10 146 9 87 
54823 1975 2 14 10157 32766 32766 26 79 1 46 62 345 0 31 32766 40 100 4 122 3 45 
54823 1975 2 15 10199 32766 32766 24 110 -52 25 37 311 0 40 32766 30 67 12 91 12 93 
54823 1975 2 16 10151 32766 32766 73 130 39 49 48 336 0 50 32766 33 50 10 84 10 88 
54823 1975 2 17 10149 32766 32766 19 87 -22 50 73 357 32700 17 32766 48 90 3 124 2 20 
54823 1975 2 18 10199 32766 32766 -4 45 -40 42 73 349 32700 30 32766 23 50 5 76 3 86 
54823 1975 2 19 10194 32766 32766 14 68 -25 35 51 339 0 26 32766 33 60 14 89 16 82 
54823 1975 2 20 10243 32766 32766 -24 12 -49 15 30 315 0 32 32766 35 90 16 149 15 96 
54823 1975 2 21 10222 32766 32766 -9 27 -34 11 19 316 0 34 32766 43 80 15 130 1 89 
54823 1975 2 22 10236 32766 32766 6 70 -54 11 18 307 0 45 32766 33 83 10 124 9 103 
54823 1975 2 23 10131 32766 32766 70 121 31 25 25 318 0 100 32766 63 90 10 159 9 93 
54823 1975 2 24 10058 32766 32766 119 180 83 41 30 320 0 109 32766 58 80 10 147 9 90 
54823 1975 2 25 10190 32766 32766 8 111 -17 34 53 332 0 50 32766 105 150 5 202 4 78 
54823 1975 2 26 10181 32766 32766 10 63 -36 38 59 344 0 22 32766 28 47 15 82 14 71 
54823 1975 2 27 10162 32766 32766 52 125 -16 34 45 312 0 53 32766 33 77 12 122 9 99 
54823 1975 2 28 10165 32766 32766 59 93 27 29 32 312 0 82 32766 65 100 4 143 3 91 
54823 1975 3 1 10174 32766 32766 44 106 -11 26 35 316 0 49 32766 18 53 12 74 10 71 
54823 1975 3 2 10138 32766 32766 81 127 53 41 38 331 0 86 32766 43 90 4 119 3 95 
54823 1975 3 3 10171 32766 32766 59 117 11 30 35 318 0 80 32766 45 70 4 92 3 74 
54823 1975 3 4 10136 32766 32766 67 93 39 42 44 332 0 35 32766 25 60 5 88 4 0 
54823 1975 3 5 10136 32766 32766 15 67 0 61 90 377 30077 16 32766 28 50 4 83 2 0 
54823 1975 3 6 10181 32766 32766 44 97 17 63 77 361 32700 22 32766 20 40 4 70 2 21 
54823 1975 3 7 10197 32766 32766 62 123 2 52 59 332 0 44 32766 23 57 11 98 10 95 
54823 1975 3 8 10112 32766 32766 68 83 54 48 48 339 0 34 32766 25 60 10 110 9 0 
54823 1975 3 9 10117 32766 32766 61 87 48 67 72 361 2 30 32766 33 50 4 81 2 24 
54823 1975 3 10 10103 32766 32766 80 163 14 77 75 348 32700 43 32766 25 80 11 147 10 77 
54823 1975 3 11 10144 32766 32766 85 124 44 41 36 317 0 69 32766 28 67 4 122 16 101 
54823 1975 3 12 10172 32766 32766 69 92 41 33 33 321 0 54 32766 38 67 4 95 3 27 
54823 1975 3 13 10167 32766 32766 68 115 30 50 53 332 0 34 32766 3 30 13 42 14 8 
54823 1975 3 14 10180 32766 32766 81 147 26 51 50 326 0 52 32766 25 63 5 109 3 100 
54823 1975 3 15 10113 32766 32766 107 179 13 41 37 317 0 105 32766 45 32766 32766 200 11 91 
54823 1975 3 16 10106 32766 32766 117 171 67 38 30 308 32700 69 32766 13 40 14 72 15 91 
54823 1975 3 17 10096 32766 32766 171 219 105 45 24 316 0 150 32766 70 127 10 219 9 101 
54823 1975 3 18 10074 32766 32766 180 211 164 54 26 318 0 160 32766 63 93 10 187 9 55 
54823 1975 3 19 10119 32766 32766 122 174 77 62 42 323 0 90 32766 55 100 3 173 1 68 
54823 1975 3 20 10145 32766 32766 90 162 11 34 35 309 0 71 32766 30 67 13 107 12 107 
54823 1975 3 21 10090 32766 32766 139 182 100 32 21 316 0 124 32766 53 100 10 150 11 100 
54823 1975 3 22 10148 32766 32766 84 155 35 46 43 323 0 82 32766 48 157 4 203 2 24 
54823 1975 3 23 10174 32766 32766 82 166 -24 31 35 311 0 72 32766 33 67 12 108 12 108 
54823 1975 3 24 10106 32766 32766 140 211 96 38 24 317 0 109 32766 35 60 4 90 3 105 
54823 1975 3 25 10109 32766 32766 98 133 70 48 40 331 0 81 32766 48 87 3 118 2 90 
54823 1975 3 26 10137 32766 32766 96 163 18 37 35 315 0 74 32766 18 57 12 99 11 81 
54823 1975 3 27 10096 32766 32766 134 176 106 38 25 318 0 132 32766 53 90 10 144 9 93 
54823 1975 3 28 10048 32766 32766 146 193 108 63 36 320 0 132 32766 65 110 10 188 9 61 
54823 1975 3 29 10079 32766 32766 134 183 85 39 26 317 0 114 32766 43 80 16 131 15 105 
54823 1975 3 30 10131 32766 32766 107 156 52 30 24 318 0 79 32766 23 33 16 72 2 110 
54823 1975 3 31 10136 32766 32766 82 115 47 33 31 321 0 96 32766 55 103 16 199 15 108 
54823 1975 4 1 10177 32766 32766 78 148 24 39 39 320 0 82 32766 30 70 1 130 1 103 
54823 1975 4 2 10180 32766 32766 112 182 34 40 32 316 0 90 32766 28 50 12 85 12 114 
54823 1975 4 3 10111 32766 32766 156 208 109 42 24 317 0 125 32766 45 70 10 139 10 108 
54823 1975 4 4 10041 32766 32766 136 172 105 80 54 327 32 80 32766 35 90 9 163 8 0 
54823 1975 4 5 10011 32766 32766 133 173 90 90 61 341 16 55 32766 43 100 16 177 16 66 
54823 1975 4 6 10021 32766 32766 178 233 125 45 24 313 0 130 32766 43 73 10 130 9 84 
54823 1975 4 7 9981 32766 32766 173 201 155 69 35 330 32700 132 32766 53 80 10 153 11 0 
54823 1975 4 8 10012 32766 32766 154 215 90 30 19 308 0 125 32766 45 80 12 133 11 87 
54823 1975 4 9 9975 32766 32766 199 246 176 72 31 314 0 166 32766 63 100 10 180 9 38 
54823 1975 4 10 10101 32766 32766 138 196 87 41 27 321 0 106 32766 25 43 3 80 1 104 
54823 1975 4 11 10070 32766 32766 173 217 135 42 21 318 0 165 32766 65 100 11 170 10 106 
54823 1975 4 12 10028 32766 32766 182 233 145 61 30 321 0 175 32766 60 100 11 164 9 104 
54823 1975 4 13 10048 32766 32766 181 211 157 53 26 307 0 151 32766 43 90 10 148 9 81 
54823 1975 4 14 10038 32766 32766 212 263 140 66 26 320 0 156 32766 53 100 10 185 9 102 
54823 1975 4 15 10074 32766 32766 219 271 169 66 27 313 0 150 32766 40 73 8 123 8 97 
54823 1975 4 16 10103 32766 32766 183 239 125 100 47 335 0 110 32766 35 110 4 152 3 81 
54823 1975 4 17 10142 32766 32766 141 188 104 91 58 345 0 79 32766 55 90 4 126 2 1 
54823 1975 4 18 10134 32766 32766 135 174 105 85 55 350 0 82 32766 60 100 4 118 3 8 
54823 1975 4 19 10097 32766 32766 131 171 98 95 63 347 12 52 32766 28 47 4 71 3 0 
54823 1975 4 20 10044 32766 32766 101 128 84 112 90 384 294 19 32766 40 70 16 116 16 7 
54823 1975 4 21 10074 32766 32766 150 214 94 111 67 354 0 70 32766 33 53 11 89 10 114 
54823 1975 4 22 10093 32766 32766 172 210 142 113 58 343 0 78 32766 45 80 10 133 9 86 
54823 1975 4 23 10087 32766 32766 176 222 116 113 58 342 0 72 32766 15 43 8 105 8 96 
54823 1975 4 24 10074 32766 32766 163 194 144 130 71 362 2 47 32766 15 60 9 110 8 26 
54823 1975 4 25 10027 32766 32766 136 157 122 152 98 395 112 0 32766 23 60 3 108 1 0 
54823 1975 4 26 10032 32766 32766 117 150 93 115 84 375 2 31 32766 35 73 4 110 3 8 
54823 1975 4 27 10024 32766 32766 144 199 96 133 82 365 0 33 32766 15 37 11 73 9 42 
54823 1975 4 28 10048 32766 32766 182 235 126 129 63 337 0 62 32766 28 43 3 83 1 99 
54823 1975 4 29 10092 32766 32766 204 259 143 104 46 322 0 92 32766 23 57 3 95 10 91 
54823 1975 4 30 10108 32766 32766 187 219 152 108 50 336 0 74 32766 30 67 5 124 7 4 
54823 1975 5 1 10090 32766 32766 167 213 143 131 69 359 6 41 32766 8 30 4 57 1 7 
54823 1975 5 2 10054 32766 32766 184 244 144 123 61 338 32700 74 32766 30 60 4 87 3 50 
54823 1975 5 3 10020 32766 32766 173 212 145 146 75 360 14 39 32766 13 93 10 149 13 22 
54823 1975 5 4 10032 32766 32766 140 193 99 104 67 345 93 93 32766 33 110 14 154 14 76 
