V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54161 2009 1 4 10008 10023 9995 -153 -100 -186 14 75 57 32700 1 32766 16 26 2 38 16 30 
54161 2009 1 5 9995 10003 9987 -139 -83 -180 13 65 40 0 3 32766 28 48 12 65 11 67 
54161 2009 1 6 9998 10014 9986 -122 -76 -151 14 58 46 0 1 32766 26 45 11 66 11 71 
54161 2009 1 7 10009 10020 9997 -136 -74 -182 15 70 47 0 2 32766 14 30 12 41 11 0 
54161 2009 1 8 10027 10043 10005 -164 -127 -204 12 67 52 0 2 32766 17 36 13 53 13 63 
54161 2009 1 9 10006 10036 9992 -177 -133 -220 9 62 46 0 2 32766 17 35 16 59 15 54 
54161 2009 1 10 9961 10000 9941 -195 -138 -242 8 65 47 0 2 32766 18 33 15 54 14 56 
54161 2009 1 11 9945 9961 9932 -168 -122 -216 13 78 62 15 0 32766 26 44 16 67 16 0 
54161 2009 1 12 9984 10008 9957 -151 -116 -162 13 69 55 32700 3 32766 26 42 16 61 14 70 
54161 2009 1 13 9993 10011 9968 -152 -120 -171 14 73 60 12 3 32766 35 53 16 85 15 0 
54161 2009 1 14 10036 10049 10010 -200 -152 -247 9 69 53 32700 2 32766 28 50 11 70 11 64 
54161 2009 1 15 9955 10024 9927 -129 -80 -185 14 58 47 0 4 32766 30 43 9 64 11 33 
54161 2009 1 16 9968 9989 9930 -154 -98 -193 14 73 63 0 1 32766 20 43 12 58 11 47 
54161 2009 1 17 9923 9988 9875 -114 -59 -168 16 63 50 0 4 32766 31 53 8 90 8 0 
54161 2009 1 18 9841 9876 9827 -75 -34 -125 27 73 51 8 7 32766 48 72 11 114 13 43 
54161 2009 1 19 9902 9922 9852 -127 -82 -174 14 63 49 0 4 32766 33 51 11 74 11 68 
54161 2009 1 20 9896 9922 9867 -72 -18 -104 24 63 48 0 9 32766 37 58 7 84 7 0 
54161 2009 1 21 9860 9924 9813 -89 -16 -184 23 73 55 0 5 32766 21 37 11 63 13 0 
54161 2009 1 22 9849 9866 9803 -112 -21 -158 16 57 43 32700 5 32766 38 68 13 117 13 3 
54161 2009 1 23 9890 9912 9866 -190 -154 -232 7 56 33 32700 6 32766 48 82 13 132 13 49 
54161 2009 1 24 9814 9877 9789 -184 -151 -221 7 43 32 0 9 32766 54 95 12 146 13 27 
54161 2009 1 25 9822 9866 9790 -157 -112 -177 8 45 32 0 8 32766 45 79 13 119 13 58 
