V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 2013 1 8 10073 10093 10044 -30 15 -57 28 58 42 0 9 32766 20 32 5 45 6 0 
54823 2013 1 9 10104 10121 10084 -40 12 -70 24 55 24 0 10 32766 19 42 5 61 5 81 
54823 2013 1 10 10077 10099 10058 -15 28 -64 29 51 37 0 13 32766 26 42 7 87 10 62 
54823 2013 1 11 10036 10060 10010 13 47 -21 45 68 49 0 16 32766 38 83 10 129 9 0 
54823 2013 1 12 10031 10066 9999 21 84 -53 29 46 21 0 15 32766 25 76 10 138 8 79 
54823 2013 1 13 10021 10043 10002 21 56 -29 34 51 27 0 23 32766 27 48 6 82 9 60 
54823 2013 1 14 10046 10065 10032 -23 12 -49 46 90 73 0 6 32766 11 26 16 41 1 4 
54823 2013 1 15 10051 10061 10034 -23 -14 -38 49 95 89 32700 2 32766 14 45 13 69 13 0 
54823 2013 1 16 10105 10145 10058 -25 14 -41 43 84 66 0 7 32766 25 38 5 56 5 49 
54823 2013 1 17 10174 10197 10145 -38 16 -71 36 80 49 0 12 32766 16 30 5 43 1 74 
54823 2013 1 18 10092 10169 10041 4 46 -48 28 45 31 0 16 32766 29 78 10 123 9 83 
54823 2013 1 19 10058 10079 10049 21 78 -18 45 64 31 0 15 32766 24 51 9 88 9 53 
54823 2013 1 20 10063 10080 10046 6 27 -8 59 92 64 74 3 32766 16 32 3 46 3 0 
54823 2013 1 21 10068 10085 10047 -15 -1 -25 54 98 96 77 6 32766 20 35 3 56 3 0 
54823 2013 1 22 10081 10105 10057 -24 19 -40 44 86 58 2 11 32766 24 39 5 57 3 45 
54823 2013 1 23 9994 10060 9963 -10 49 -58 45 79 60 0 14 32766 28 46 7 80 11 80 
54823 2013 1 24 10031 10054 9975 2 43 -20 43 71 27 0 16 32766 21 34 5 54 4 85 
54823 2013 1 25 10001 10037 9981 15 69 -11 44 65 37 0 18 32766 22 38 6 64 8 71 
54823 2013 1 26 10051 10075 10003 -20 18 -46 46 88 70 0 6 32766 15 32 16 47 1 59 
54823 2013 1 27 10074 10096 10052 -1 51 -41 47 78 60 0 7 32766 17 33 12 55 11 62 
54823 2013 1 28 10009 10053 9991 38 81 7 51 65 36 0 18 32766 19 42 8 84 9 73 
54823 2013 1 29 10031 10044 10009 3 14 -6 59 95 90 0 3 32766 14 29 6 39 6 0 
54823 2013 1 30 10042 10059 10018 11 37 -3 63 96 86 0 7 32766 10 24 1 32 1 0 
54823 2013 1 31 10013 10039 9989 5 21 -6 63 99 91 1 1 32766 11 26 16 41 2 0 
54823 2013 2 1 10044 10084 9997 20 60 -1 53 77 48 1 7 32766 29 50 4 78 5 61 
54823 2013 2 2 10103 10129 10077 22 77 -15 40 58 36 0 27 32766 14 45 5 62 5 87 
54823 2013 2 3 10003 10083 9949 7 31 -12 53 84 43 103 6 32766 18 55 8 82 9 0 
54823 2013 2 4 10053 10088 9962 -5 9 -21 53 90 72 0 7 32766 24 57 5 88 4 0 
54823 2013 2 5 10032 10076 10012 -15 9 -29 50 90 75 36 15 32766 10 22 13 32 13 0 
54823 2013 2 6 10040 10055 10019 -11 5 -17 51 91 80 32700 4 32766 22 52 5 75 5 0 
54823 2013 2 7 10146 10178 10055 -73 -18 -91 18 48 29 32700 15 32766 50 83 4 159 3 55 
54823 2013 2 8 10156 10192 10113 -63 -16 -110 16 42 28 0 12 32766 16 40 13 55 13 73 
54823 2013 2 9 10054 10116 10020 -17 49 -58 29 53 37 0 18 32766 37 67 9 101 9 89 
54823 2013 2 10 10067 10088 10041 -5 54 -31 41 70 45 0 15 32766 31 63 5 94 4 31 
54823 2013 2 11 10105 10125 10087 -10 10 -23 44 77 67 32700 8 32766 11 46 5 72 4 0 
54823 2013 2 12 10075 10103 10062 -7 41 -31 44 76 28 33 10 32766 21 31 14 43 13 59 
54823 2013 2 13 10031 10068 10006 38 81 -10 36 44 27 0 30 32766 42 76 9 125 8 80 
54823 2013 2 14 10031 10046 10011 39 94 11 48 61 36 0 29 32766 24 42 16 61 1 70 
54823 2013 2 15 10070 10095 10041 18 77 -21 48 72 34 0 22 32766 25 38 5 63 5 85 
54823 2013 2 16 10011 10058 9970 43 87 3 54 65 48 0 18 32766 29 57 8 105 8 34 
54823 2013 2 17 9981 10005 9956 32 68 15 58 75 51 0 16 32766 18 54 4 90 8 0 
54823 2013 2 18 10050 10070 10005 9 38 -14 31 49 31 0 27 32766 37 64 4 107 3 37 
54823 2013 2 19 10080 10100 10066 4 46 -28 37 58 39 0 16 32766 13 34 13 58 12 40 
54823 2013 2 20 10065 10081 10044 37 94 4 50 64 41 0 30 32766 24 56 10 84 12 92 
54823 2013 2 21 10072 10095 10045 54 103 12 56 63 48 0 29 32766 22 53 12 78 11 59 
54823 2013 2 22 10085 10114 10052 47 91 26 45 54 22 0 35 32766 18 66 5 97 5 78 
54823 2013 2 23 10081 10103 10052 48 131 -9 42 49 32 0 29 32766 18 37 5 55 10 63 
54823 2013 2 24 10035 10076 9999 99 161 45 49 43 17 0 43 32766 25 47 8 86 9 39 
54823 2013 2 25 10035 10059 10012 32 97 14 61 80 31 0 17 32766 21 38 7 68 8 0 
54823 2013 2 26 10006 10034 9986 34 72 13 69 89 71 0 8 32766 15 28 3 44 3 27 
54823 2013 2 27 9978 10005 9947 68 146 9 72 74 48 0 20 32766 17 36 11 58 12 23 
54823 2013 2 28 9924 9984 9871 91 159 55 73 61 34 12 17 32766 47 93 9 140 10 18 
54823 2013 3 1 10099 10132 9984 9 61 -15 16 25 16 0 47 32766 56 84 3 140 3 76 
54823 2013 3 2 10135 10161 10092 18 85 -33 21 31 15 0 26 32766 13 40 5 57 4 96 
54823 2013 3 3 10029 10105 9993 77 148 26 26 26 13 0 50 32766 25 60 10 96 9 101 
54823 2013 3 4 10035 10058 10004 100 156 56 26 22 13 0 63 32766 30 77 5 125 4 102 
54823 2013 3 5 9989 10051 9942 145 197 52 44 25 16 0 79 32766 46 87 10 146 9 90 
54823 2013 3 6 9931 9952 9904 169 219 127 68 37 23 0 87 32766 45 95 10 150 10 58 
54823 2013 3 7 9918 9957 9863 157 224 70 56 38 12 0 76 32766 38 82 11 132 10 84 
54823 2013 3 8 9864 9895 9847 217 284 136 54 23 11 0 100 32766 34 74 9 138 9 86 
54823 2013 3 9 9856 9983 9782 187 280 100 69 29 13 0 143 32766 80 118 3 190 3 94 
54823 2013 3 10 10066 10098 9982 73 134 7 26 27 12 0 65 32766 31 95 3 179 4 99 
54823 2013 3 11 10013 10066 9968 93 151 40 29 25 14 0 55 32766 17 45 11 74 7 81 
54823 2013 3 12 9925 9970 9891 79 112 64 78 75 22 7 20 32766 28 62 9 126 10 0 
54823 2013 3 13 10064 10095 9950 34 81 1 41 54 33 0 43 32766 51 99 5 141 5 105 
54823 2013 3 14 10085 10115 10053 50 113 -18 26 32 13 0 42 32766 26 44 13 73 11 85 
54823 2013 3 15 10017 10062 9980 94 147 48 41 34 25 0 53 32766 31 57 11 96 10 96 
54823 2013 3 16 10010 10039 9993 130 191 73 71 49 31 0 50 32766 21 53 5 73 5 78 
54823 2013 3 17 9909 9997 9845 134 169 101 79 52 39 32700 39 32766 29 52 10 81 10 16 
54823 2013 3 18 9853 9882 9814 102 163 49 69 56 39 0 43 32766 48 92 5 139 5 12 
54823 2013 3 19 9889 9920 9862 51 79 31 57 66 51 32700 15 32766 26 59 5 98 5 0 
54823 2013 3 20 10024 10064 9920 20 76 -18 42 62 32 32700 31 32766 29 82 5 129 5 91 
54823 2013 3 21 9912 10025 9842 100 163 29 46 40 15 0 70 32766 56 106 9 201 9 98 
54823 2013 3 22 9950 9991 9857 83 130 43 55 50 27 0 49 32766 33 74 5 114 5 78 
54823 2013 3 23 9921 9978 9844 112 175 54 52 37 30 0 76 32766 52 98 10 182 9 93 
54823 2013 3 24 10008 10043 9930 43 134 5 32 39 20 0 71 32766 39 89 4 149 3 109 
54823 2013 3 25 10013 10038 9996 66 123 0 21 21 15 0 45 32766 22 48 10 68 11 76 
54823 2013 3 26 9972 10015 9936 82 126 46 42 39 19 0 61 32766 41 80 10 120 10 86 
54823 2013 3 27 9904 9940 9866 137 212 86 71 45 29 0 84 32766 51 84 11 145 10 101 
54823 2013 3 28 9983 10014 9909 87 156 65 50 44 16 0 46 32766 51 102 6 151 4 0 
54823 2013 3 29 10008 10030 9971 83 112 41 26 24 14 0 44 32766 18 47 8 83 9 21 
54823 2013 3 30 10002 10016 9981 64 103 49 74 78 23 37 21 32766 19 44 7 70 8 0 
54823 2013 3 31 9999 10042 9938 96 170 20 60 58 24 0 53 32766 38 91 11 175 9 99 
54823 2013 4 1 9957 10008 9908 129 170 85 79 54 23 13 32766 24 84 122 9 195 8 31 
54823 2013 4 2 10001 10037 9957 111 189 25 43 37 16 0 32766 42 37 80 5 128 5 114 
54823 2013 4 3 9924 9961 9905 158 199 130 41 23 16 0 32766 47 30 78 10 124 9 41 
54823 2013 4 4 9914 9931 9881 150 209 87 72 42 25 0 32766 20 16 32 6 49 3 56 
54823 2013 4 5 9958 9987 9910 76 157 53 88 85 54 8 32766 12 28 55 4 88 3 0 
54823 2013 4 6 9983 10007 9950 67 116 24 50 54 20 0 32766 29 27 56 15 91 16 104 
54823 2013 4 7 9897 9956 9845 132 194 51 43 27 23 0 32766 45 65 105 10 174 9 107 
54823 2013 4 8 9930 9973 9849 122 167 99 48 33 11 0 32766 40 35 131 9 197 9 50 
54823 2013 4 9 10011 10025 9973 89 129 49 19 17 14 0 32766 50 41 68 15 104 14 115 
54823 2013 4 10 10010 10031 9982 86 128 55 28 25 15 0 32766 39 25 70 14 103 15 111 
54823 2013 4 11 9995 10005 9972 110 165 65 33 25 14 0 32766 35 26 74 15 117 15 107 
54823 2013 4 12 9965 10005 9924 164 232 79 38 20 14 0 32766 52 41 62 9 108 9 112 
54823 2013 4 13 9859 9931 9810 243 300 183 64 22 10 0 32766 63 51 93 9 154 8 110 
54823 2013 4 14 9890 9931 9843 177 254 103 74 39 16 0 32766 60 30 93 5 138 5 112 
54823 2013 4 15 9811 9860 9778 227 295 171 119 45 22 0 32766 48 27 95 9 170 9 105 
54823 2013 4 16 9833 9875 9775 164 271 104 99 53 31 0 32766 53 37 77 10 140 10 68 
54823 2013 4 17 9885 9907 9854 133 199 71 61 40 28 0 32766 31 12 49 6 70 3 58 
54823 2013 4 18 9994 10026 9885 96 146 70 55 45 33 0 32766 47 51 102 5 151 3 60 
54823 2013 4 19 10022 10036 9998 55 78 3 44 53 16 36 32766 37 35 67 5 113 5 0 
54823 2013 4 20 10027 10048 10011 36 86 3 65 83 52 42 32766 17 14 32 5 49 4 50 
54823 2013 4 21 10012 10040 9970 97 172 27 62 55 24 0 32766 31 20 50 13 88 12 114 
54823 2013 4 22 9965 9995 9941 123 175 90 85 61 38 14 32766 16 29 42 7 68 13 58 
54823 2013 4 23 9925 9950 9890 133 182 70 96 64 48 0 32766 23 30 57 13 82 13 81 
54823 2013 4 24 9924 9950 9885 169 242 89 94 55 15 0 32766 35 26 59 15 86 12 111 
