V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
56080 1962 1 4 7104 32766 32766 -126 -17 -202 14 60 30 0 9 32766 3 32766 32766 32766 32766 68 
56080 1962 1 5 7111 32766 32766 -117 10 -199 14 59 25 0 9 32766 0 32766 32766 32766 32766 62 
56080 1962 1 6 7105 32766 32766 -113 5 -214 15 59 23 0 8 32766 0 32766 32766 32766 32766 73 
56080 1962 1 7 7128 32766 32766 -94 17 -182 14 51 12 0 19 32766 8 32766 32766 32766 32766 72 
56080 1962 1 8 7131 32766 32766 -115 20 -214 11 47 14 0 12 32766 3 32766 32766 32766 32766 88 
56080 1962 1 9 7115 32766 32766 -118 -34 -201 12 54 27 0 7 32766 10 32766 32766 32766 32766 33 
56080 1962 1 10 7121 32766 32766 -89 43 -210 11 39 14 0 18 32766 5 32766 32766 32766 32766 89 
56080 1962 1 11 7082 32766 32766 -85 46 -165 15 51 25 0 17 32766 5 32766 32766 32766 32766 70 
56080 1962 1 12 7094 32766 32766 -109 2 -192 16 61 30 0 10 32766 3 32766 32766 32766 32766 48 
56080 1962 1 13 7062 32766 32766 -94 -6 -173 17 59 40 0 11 32766 3 32766 32766 32766 32766 36 
56080 1962 1 14 7094 32766 32766 -99 -60 -121 20 70 53 31001 6 32766 20 32766 32766 32766 32766 0 
56080 1962 1 15 7110 32766 32766 -122 -65 -177 17 74 52 31003 3 32766 5 32766 32766 32766 32766 79 
56080 1962 1 16 7097 32766 32766 -113 -41 -139 19 74 47 32700 7 32766 5 32766 32766 32766 32766 68 
56080 1962 1 17 7108 32766 32766 -129 -38 -197 15 67 39 32700 5 32766 3 32766 32766 32766 32766 60 
56080 1962 1 18 7112 32766 32766 -131 -52 -208 15 66 48 0 4 32766 8 32766 32766 32766 32766 31 
56080 1962 1 19 7120 32766 32766 -120 -66 -152 17 70 48 32700 3 32766 5 32766 32766 32766 32766 17 
56080 1962 1 20 7124 32766 32766 -132 -26 -215 15 69 23 32700 4 32766 13 32766 32766 32766 32766 70 
56080 1962 1 21 7120 32766 32766 -115 -35 -156 17 69 36 32700 7 32766 13 32766 32766 32766 32766 70 
56080 1962 1 22 7124 32766 32766 -116 -52 -156 16 65 42 32700 9 32766 15 32766 32766 32766 32766 66 
56080 1962 1 23 7113 32766 32766 -118 -54 -162 15 62 46 0 8 32766 3 32766 32766 32766 32766 0 
56080 1962 1 24 7129 32766 32766 -140 -3 -228 10 54 13 0 10 32766 5 32766 32766 32766 32766 84 
56080 1962 1 25 7140 32766 32766 -151 -47 -240 10 54 23 0 12 32766 8 32766 32766 32766 32766 91 
56080 1962 1 26 7158 32766 32766 -157 -20 -262 8 50 13 0 10 32766 5 32766 32766 32766 32766 92 
56080 1962 1 27 7109 32766 32766 -133 -30 -216 10 48 28 0 13 32766 8 32766 32766 32766 32766 67 
56080 1962 1 28 7132 32766 32766 -98 -47 -125 15 52 33 32700 12 32766 3 32766 32766 32766 32766 50 
56080 1962 1 29 7130 32766 32766 -113 -2 -211 14 57 27 0 16 32766 20 32766 32766 32766 32766 90 
56080 1962 1 30 7111 32766 32766 -109 25 -212 18 65 26 0 15 32766 20 32766 32766 32766 32766 92 
56080 1962 1 31 7122 32766 32766 -99 -5 -179 16 59 25 32700 6 32766 3 32766 32766 32766 32766 62 
56080 1962 2 1 7150 32766 32766 -91 2 -175 16 58 24 32700 13 32766 3 32766 32766 32766 32766 61 
56080 1962 2 2 7165 32766 32766 -89 -3 -169 15 53 29 0 13 32766 3 32766 32766 32766 32766 79 
56080 1962 2 3 7164 32766 32766 -84 11 -184 15 56 21 0 15 32766 18 32766 32766 32766 32766 62 
56080 1962 2 4 7141 32766 32766 -76 39 -171 18 59 8 32700 17 32766 13 32766 32766 32766 32766 88 
56080 1962 2 5 7132 32766 32766 -57 54 -151 18 47 14 0 31 32766 25 32766 32766 32766 32766 86 
56080 1962 2 6 7117 32766 32766 -54 85 -173 14 43 7 0 34 32766 20 32766 32766 32766 32766 82 
56080 1962 2 7 7088 32766 32766 -41 78 -143 14 37 8 0 41 32766 23 32766 32766 32766 32766 86 
56080 1962 2 8 7081 32766 32766 -38 101 -152 15 38 14 0 39 32766 28 32766 32766 32766 32766 85 
56080 1962 2 9 7031 32766 32766 -15 85 -88 15 36 6 0 37 32766 33 32766 32766 32766 32766 20 
56080 1962 2 10 7091 32766 32766 -67 35 -146 16 47 16 0 25 32766 15 32766 32766 32766 32766 72 
56080 1962 2 11 7105 32766 32766 -37 71 -122 21 54 11 0 36 32766 20 32766 32766 32766 32766 72 
56080 1962 2 12 7136 32766 32766 -83 1 -103 26 76 50 31005 8 32766 15 32766 32766 32766 32766 0 
56080 1962 2 13 7160 32766 32766 -103 -14 -168 21 74 38 31001 11 32766 15 32766 32766 32766 32766 67 
56080 1962 2 14 7179 32766 32766 -102 5 -181 16 63 24 0 10 32766 10 32766 32766 32766 32766 80 
56080 1962 2 15 7179 32766 32766 -75 9 -144 17 53 19 0 15 32766 3 32766 32766 32766 32766 73 
56080 1962 2 16 7165 32766 32766 -77 6 -140 17 55 18 0 20 32766 5 32766 32766 32766 32766 59 
56080 1962 2 17 7166 32766 32766 -84 17 -176 12 47 7 0 18 32766 10 32766 32766 32766 32766 100 
56080 1962 2 18 7145 32766 32766 -83 35 -174 11 40 14 0 27 32766 10 32766 32766 32766 32766 88 
56080 1962 2 19 7157 32766 32766 -70 82 -179 13 45 8 0 24 32766 0 32766 32766 32766 32766 98 
56080 1962 2 20 7119 32766 32766 -50 108 -158 16 44 14 0 27 32766 5 32766 32766 32766 32766 88 
56080 1962 2 21 7122 32766 32766 -13 57 -69 19 36 17 0 31 32766 15 32766 32766 32766 32766 67 
56080 1962 2 22 7085 32766 32766 -38 80 -146 14 38 11 0 36 32766 18 32766 32766 32766 32766 98 
56080 1962 2 23 7047 32766 32766 -36 78 -148 14 42 7 0 40 32766 18 32766 32766 32766 32766 87 
56080 1962 2 24 7025 32766 32766 -61 47 -130 17 49 21 0 31 32766 18 32766 32766 32766 32766 61 
56080 1962 2 25 7079 32766 32766 -90 40 -174 16 59 14 32700 21 32766 20 32766 32766 32766 32766 98 
56080 1962 2 26 7076 32766 32766 -72 15 -126 19 55 27 31001 20 32766 10 32766 32766 32766 32766 81 
56080 1962 2 27 7083 32766 32766 -68 35 -143 19 58 23 0 21 32766 8 32766 32766 32766 32766 89 
56080 1962 2 28 7122 32766 32766 -52 12 -96 23 59 29 32700 22 32766 10 32766 32766 32766 32766 45 
56080 1962 3 1 7150 32766 32766 -63 26 -122 19 55 9 32700 29 32766 23 32766 32766 32766 32766 89 
56080 1962 3 2 7145 32766 32766 -63 75 -167 15 47 0 0 35 32766 5 32766 32766 32766 32766 97 
56080 1962 3 3 7134 32766 32766 -38 79 -139 17 42 11 0 27 32766 3 32766 32766 32766 32766 68 
56080 1962 3 4 7154 32766 32766 -46 66 -141 16 44 0 0 38 32766 10 32766 32766 32766 32766 103 
56080 1962 3 5 7110 32766 32766 -48 105 -156 14 38 12 0 30 32766 5 32766 32766 32766 32766 63 
