V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54161 2000 1 4 9981 9993 9971 -188 -134 -227 10 74 66 0 4 32766 0 3 3 32766 32766 0 
54161 2000 1 5 9965 9989 9940 -190 -155 -224 11 76 68 32700 4 32766 20 50 3 32766 32766 16 
54161 2000 1 6 9881 9940 9865 -208 -170 -250 10 76 65 40 8 32766 55 80 12 32766 32766 52 
54161 2000 1 7 9842 9871 9827 -214 -168 -255 8 65 64 0 6 32766 105 130 12 32766 32766 43 
54161 2000 1 8 9869 9897 9834 -175 -141 -205 9 58 52 0 10 32766 80 100 12 32766 32766 78 
54161 2000 1 9 9899 9909 9883 -138 -90 -168 13 58 49 0 10 32766 35 77 11 32766 32766 52 
54161 2000 1 10 9983 10041 9903 -190 -128 -223 10 72 58 0 12 32766 20 40 12 32766 32766 77 
54161 2000 1 11 10034 10056 10011 -165 -113 -224 11 66 48 0 5 32766 13 37 4 32766 32766 63 
54161 2000 1 12 9958 10012 9939 -156 -131 -173 15 79 62 4 6 32766 35 40 2 32766 32766 0 
54161 2000 1 13 9949 9965 9936 -192 -151 -212 11 79 67 32700 5 32766 30 40 2 32766 32766 61 
54161 2000 1 14 9969 9985 9959 -209 -155 -251 9 77 62 0 4 32766 10 33 2 32766 32766 60 
54161 2000 1 15 9994 10003 9978 -185 -122 -234 11 77 59 0 5 32766 0 23 12 32766 32766 65 
54161 2000 1 16 10012 10025 9995 -194 -138 -226 11 82 71 0 7 32766 15 30 14 32766 32766 67 
54161 2000 1 17 9983 10011 9969 -196 -141 -236 11 81 68 0 4 32766 3 13 12 32766 32766 17 
54161 2000 1 18 9948 9971 9933 -177 -118 -216 12 77 59 1 7 32766 13 30 2 32766 32766 54 
54161 2000 1 19 9948 9972 9934 -202 -164 -236 11 86 79 2 4 32766 5 30 13 32766 32766 0 
54161 2000 1 20 10035 10073 9973 -229 -180 -260 9 84 72 32700 6 32766 23 50 12 32766 32766 69 
54161 2000 1 21 10069 10093 10035 -183 -125 -245 10 71 58 0 6 32766 45 57 10 32766 32766 76 
54161 2000 1 22 9960 10035 9929 -92 -49 -152 27 84 56 43 3 32766 45 60 8 32766 32766 0 
54161 2000 1 23 10016 10063 9932 -199 -51 -242 10 72 53 4 2 32766 28 53 1 32766 32766 73 
54161 2000 1 24 10079 10089 10064 -253 -210 -285 6 75 63 0 3 32766 30 50 12 32766 32766 79 
54161 2000 1 25 10043 10079 10026 -227 -183 -262 7 72 63 0 5 32766 50 53 12 32766 32766 72 
54161 2000 1 26 10053 10068 10042 -206 -158 -233 10 80 68 0 4 32766 25 40 13 32766 32766 71 
54161 2000 1 27 10046 10070 10023 -168 -103 -218 13 78 64 0 5 32766 40 70 11 32766 32766 79 
54161 2000 1 28 9992 10023 9977 -122 -70 -163 17 68 59 0 11 32766 45 73 11 32766 32766 78 
54161 2000 1 29 9990 10012 9974 -136 -83 -191 18 82 60 32700 8 32766 50 60 11 32766 32766 74 
54161 2000 1 30 10057 10092 10011 -194 -142 -230 11 79 59 1 4 32766 30 50 14 32766 32766 66 
54161 2000 1 31 10098 10112 10087 -210 -160 -244 9 76 61 0 6 32766 35 67 12 32766 32766 82 
54161 2000 2 1 10031 10087 9996 -169 -114 -205 11 67 59 0 7 32766 35 53 11 32766 32766 82 
54161 2000 2 2 9980 10000 9970 -136 -82 -179 15 67 58 0 10 32766 45 67 11 32766 32766 79 
54161 2000 2 3 9967 9980 9958 -124 -71 -150 16 68 56 0 10 32766 45 57 12 32766 32766 76 
54161 2000 2 4 9988 9994 9980 -134 -82 -165 16 71 64 0 10 32766 45 77 12 32766 32766 78 
54161 2000 2 5 9956 9995 9928 -116 -39 -185 21 80 62 0 4 32766 3 27 8 32766 32766 56 
