V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1961 1 8 10131 32766 32766 40 86 -18 31 38 27 0 36 32766 33 32766 32766 131 10 56 
54823 1961 1 9 10175 32766 32766 -3 34 -42 37 62 48 0 12 32766 13 32766 32766 150 3 0 
54823 1961 1 10 10309 32766 32766 -56 -8 -83 24 58 30 32700 14 32766 75 32766 32766 206 3 0 
54823 1961 1 11 10344 32766 32766 -73 -9 -137 10 30 11 0 18 32766 30 32766 32766 87 15 85 
54823 1961 1 12 10271 32766 32766 -35 19 -89 12 26 16 0 26 32766 35 32766 32766 137 10 33 
54823 1961 1 13 10242 32766 32766 -24 23 -93 11 22 11 0 23 32766 20 32766 32766 100 10 74 
54823 1961 1 14 10211 32766 32766 13 64 -54 13 20 10 0 38 32766 38 32766 32766 167 10 76 
54823 1961 1 15 10295 32766 32766 -35 13 -69 14 30 22 0 23 32766 25 32766 32766 109 4 45 
54823 1961 1 16 10278 32766 32766 -35 27 -93 8 19 8 0 32 32766 38 32766 32766 127 11 72 
54823 1961 1 17 10232 32766 32766 3 59 -27 10 17 9 0 32 32766 38 32766 32766 92 6 89 
54823 1961 1 18 10253 32766 32766 4 76 -53 15 27 9 0 33 32766 8 32766 32766 119 10 83 
54823 1961 1 19 10209 32766 32766 41 86 -14 21 26 14 0 50 32766 38 32766 32766 162 10 78 
54823 1961 1 20 10183 32766 32766 25 87 -54 32 47 23 0 30 32766 23 32766 32766 100 10 85 
54823 1961 1 21 10178 32766 32766 25 115 -29 20 31 10 0 34 32766 23 32766 32766 88 13 86 
54823 1961 1 22 10172 32766 32766 23 109 -44 27 40 25 0 29 32766 18 32766 32766 108 4 82 
54823 1961 1 23 10156 32766 32766 19 53 -17 34 49 34 32700 39 32766 53 32766 32766 104 4 0 
54823 1961 1 24 10105 32766 32766 10 59 -27 33 54 19 1 37 32766 53 32766 32766 189 15 67 
54823 1961 1 25 10183 32766 32766 17 93 -52 15 25 9 0 41 32766 38 32766 32766 136 10 91 
54823 1961 1 26 10183 32766 32766 72 134 13 23 23 11 0 49 32766 25 32766 32766 104 10 85 
54823 1961 1 27 10213 32766 32766 43 95 -6 39 47 30 0 39 32766 20 32766 32766 81 3 84 
54823 1961 1 28 10216 32766 32766 15 49 -17 50 74 60 0 19 32766 38 32766 32766 108 3 31 
54823 1961 1 29 10219 32766 32766 -2 43 -27 37 64 28 0 14 32766 50 32766 32766 113 3 86 
54823 1961 1 30 10200 32766 32766 -26 37 -64 22 46 17 0 30 32766 38 32766 32766 228 2 66 
54823 1961 1 31 10259 32766 32766 -66 -4 -124 11 30 18 0 24 32766 20 32766 32766 101 15 91 
54823 1961 2 1 10210 32766 32766 -17 58 -69 13 25 3 0 35 32766 55 32766 32766 121 15 96 
54823 1961 2 2 10179 32766 32766 1 54 -55 16 26 12 0 34 32766 23 32766 32766 116 2 96 
54823 1961 2 3 10160 32766 32766 49 118 -12 17 21 7 0 77 32766 70 32766 32766 176 10 96 
54823 1961 2 4 10163 32766 32766 41 81 -15 36 44 23 32700 29 32766 5 32766 32766 88 9 0 
54823 1961 2 5 10134 32766 32766 19 46 3 65 94 85 23 3 32766 25 32766 32766 103 3 0 
54823 1961 2 6 10166 32766 32766 5 33 -15 53 84 57 30002 9 32766 30 32766 32766 106 3 17 
54823 1961 2 7 10177 32766 32766 10 63 -31 38 64 12 0 21 32766 15 32766 32766 74 15 98 
54823 1961 2 8 10161 32766 32766 18 82 -28 28 43 11 0 32 32766 23 32766 32766 98 16 96 
54823 1961 2 9 10155 32766 32766 14 86 -42 29 48 11 0 35 32766 25 32766 32766 79 5 95 
