V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
56080 1992 1 4 7123 7142 7107 -89 22 -178 14 46 15 0 16 32766 8 77 12 32766 32766 57 
56080 1992 1 5 7097 7116 7081 -101 5 -184 12 46 17 0 13 32766 0 43 2 32766 32766 53 
56080 1992 1 6 7152 7165 7106 -126 -54 -190 13 56 35 0 9 32766 8 50 5 32766 32766 0 
56080 1992 1 7 7155 7166 7138 -124 -40 -179 12 51 24 0 11 32766 10 63 14 32766 32766 47 
56080 1992 1 8 7155 7163 7134 -142 -3 -239 8 46 6 0 10 32766 0 17 1 32766 32766 87 
56080 1992 1 9 7158 7174 7135 -128 6 -218 10 47 21 0 12 32766 0 20 3 32766 32766 81 
56080 1992 1 10 7137 7154 7115 -92 57 -195 12 45 12 0 17 32766 10 50 6 32766 32766 85 
56080 1992 1 11 7133 7142 7113 -102 -6 -166 14 52 19 0 13 32766 3 47 15 32766 32766 36 
56080 1992 1 12 7174 7209 7142 -111 -52 -142 16 63 37 4 11 32766 10 50 15 32766 32766 63 
56080 1992 1 13 7206 7226 7177 -131 -23 -219 13 58 26 0 9 32766 3 30 16 32766 32766 68 
56080 1992 1 14 7175 7194 7142 -106 2 -197 11 45 10 0 12 32766 3 40 16 32766 32766 75 
56080 1992 1 15 7174 7191 7161 -128 -1 -209 7 40 2 0 14 32766 0 47 16 32766 32766 83 
56080 1992 1 16 7159 7188 7120 -122 28 -227 6 29 4 0 12 32766 8 33 16 32766 32766 80 
56080 1992 1 17 7160 7172 7135 -108 32 -200 8 34 6 0 15 32766 5 33 8 32766 32766 81 
56080 1992 1 18 7164 7178 7142 -107 20 -205 9 38 11 0 16 32766 0 40 16 32766 32766 67 
56080 1992 1 19 7159 7168 7144 -84 -7 -163 10 32 16 0 20 32766 10 47 16 32766 32766 76 
56080 1992 1 20 7189 7199 7165 -125 -7 -213 7 33 5 0 17 32766 0 63 16 32766 32766 83 
56080 1992 1 21 7187 7208 7149 -131 11 -233 5 30 7 0 15 32766 0 50 1 32766 32766 81 
56080 1992 1 22 7168 7178 7150 -118 25 -213 6 24 5 0 15 32766 0 50 16 32766 32766 87 
56080 1992 1 23 7151 7174 7118 -117 27 -217 7 26 9 0 15 32766 0 30 3 32766 32766 84 
56080 1992 1 24 7138 7154 7118 -102 32 -205 6 24 6 0 17 32766 3 30 15 32766 32766 81 
56080 1992 1 25 7127 7138 7107 -99 52 -207 6 25 1 0 21 32766 0 40 16 32766 32766 88 
56080 1992 1 26 7140 7155 7118 -95 44 -196 5 20 9 0 16 32766 0 27 16 32766 32766 86 
56080 1992 1 27 7129 7149 7111 -70 81 -174 9 27 10 0 20 32766 3 40 1 32766 32766 83 
56080 1992 1 28 7107 7122 7073 -42 73 -125 15 33 19 0 22 32766 3 70 16 32766 32766 58 
56080 1992 1 29 7146 7161 7123 -34 49 -94 21 48 30 0 14 32766 5 47 10 32766 32766 24 
56080 1992 1 30 7155 7176 7138 -58 70 -145 16 47 8 0 22 32766 13 77 15 32766 32766 83 
56080 1992 1 31 7103 7152 7047 -32 127 -139 16 34 10 0 27 32766 0 33 8 32766 32766 82 
56080 1992 2 1 7057 7073 7030 -82 8 -139 21 62 33 32700 11 32766 8 70 15 32766 32766 50 
