V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
56080 1966 1 4 7152 32766 32766 -106 -1 -179 12 51 321 0 13 32766 10 32766 32766 32766 32766 66 
56080 1966 1 5 7150 32766 32766 -91 15 -177 12 42 321 0 19 32766 5 32766 32766 32766 32766 84 
56080 1966 1 6 7135 32766 32766 -106 57 -204 9 39 318 0 20 32766 5 32766 32766 32766 32766 89 
56080 1966 1 7 7117 32766 32766 -92 49 -195 10 38 316 0 14 32766 5 32766 32766 32766 32766 71 
56080 1966 1 8 7137 32766 32766 -64 17 -156 9 28 312 0 30 32766 28 32766 32766 32766 32766 87 
56080 1966 1 9 7076 32766 32766 -83 48 -189 8 31 312 0 31 32766 28 32766 32766 32766 32766 77 
56080 1966 1 10 7060 32766 32766 -68 72 -174 12 38 314 0 29 32766 8 32766 32766 32766 32766 87 
56080 1966 1 11 7059 32766 32766 -89 31 -182 13 43 321 0 15 32766 8 32766 32766 32766 32766 72 
56080 1966 1 12 7078 32766 32766 -55 63 -137 19 50 327 0 24 32766 20 32766 32766 32766 32766 64 
56080 1966 1 13 7145 32766 32766 -91 -7 -166 15 51 336 0 16 32766 20 32766 32766 32766 32766 79 
56080 1966 1 14 7146 32766 32766 -95 -3 -175 14 58 319 32700 21 32766 3 32766 32766 32766 32766 87 
56080 1966 1 15 7099 32766 32766 -100 14 -185 8 32 313 0 30 32766 30 32766 32766 32766 32766 88 
56080 1966 1 16 7068 32766 32766 -49 81 -152 9 26 303 0 44 32766 40 32766 32766 32766 32766 83 
56080 1966 1 17 7117 32766 32766 -92 3 -169 12 42 324 0 19 32766 13 32766 32766 32766 32766 58 
56080 1966 1 18 7129 32766 32766 -96 44 -198 13 53 322 0 18 32766 10 32766 32766 32766 32766 81 
56080 1966 1 19 7143 32766 32766 -76 30 -164 15 44 327 0 18 32766 8 32766 32766 32766 32766 84 
56080 1966 1 20 7144 32766 32766 -81 46 -170 16 51 327 0 17 32766 5 32766 32766 32766 32766 70 
56080 1966 1 21 7121 32766 32766 -52 60 -116 12 33 309 0 24 32766 20 32766 32766 32766 32766 62 
56080 1966 1 22 7127 32766 32766 -70 46 -174 11 45 304 0 25 32766 5 32766 32766 32766 32766 74 
56080 1966 1 23 7114 32766 32766 -68 21 -128 14 43 316 0 18 32766 20 32766 32766 32766 32766 49 
56080 1966 1 24 7148 32766 32766 -101 2 -180 13 56 313 0 19 32766 13 32766 32766 32766 32766 76 
56080 1966 1 25 7084 32766 32766 -104 24 -205 9 35 320 0 18 32766 10 32766 32766 32766 32766 87 
56080 1966 1 26 7101 32766 32766 -126 -68 -153 16 67 357 32700 8 32766 20 32766 32766 32766 32766 7 
56080 1966 1 27 7135 32766 32766 -127 -45 -188 10 55 311 32700 12 32766 50 32766 32766 32766 32766 62 
56080 1966 1 28 7109 32766 32766 -101 34 -233 5 25 305 0 28 32766 18 32766 32766 32766 32766 87 
56080 1966 1 29 7107 32766 32766 -81 34 -181 8 24 316 0 24 32766 15 32766 32766 32766 32766 80 
56080 1966 1 30 7092 32766 32766 -49 89 -174 12 34 312 0 28 32766 8 32766 32766 32766 32766 81 
56080 1966 1 31 7097 32766 32766 -57 40 -159 14 42 314 0 22 32766 10 32766 32766 32766 32766 67 
56080 1966 2 1 7097 32766 32766 -34 70 -136 14 35 313 0 38 32766 25 32766 32766 32766 32766 88 
56080 1966 2 2 7076 32766 32766 -26 126 -136 10 28 300 0 47 32766 35 32766 32766 32766 32766 78 
56080 1966 2 3 7112 32766 32766 -62 5 -98 24 61 351 32700 13 32766 8 32766 32766 32766 32766 46 
56080 1966 2 4 7132 32766 32766 -77 24 -166 18 60 323 0 18 32766 10 32766 32766 32766 32766 88 
56080 1966 2 5 7149 32766 32766 -73 88 -186 9 36 312 0 27 32766 5 32766 32766 32766 32766 96 
56080 1966 2 6 7131 32766 32766 -54 100 -175 8 24 311 0 27 32766 8 32766 32766 32766 32766 94 
56080 1966 2 7 7130 32766 32766 -24 127 -136 16 37 316 0 29 32766 3 32766 32766 32766 32766 89 
56080 1966 2 8 7106 32766 32766 -31 120 -136 17 39 318 0 21 32766 5 32766 32766 32766 32766 74 
56080 1966 2 9 7085 32766 32766 -20 76 -98 20 42 320 0 25 32766 15 32766 32766 32766 32766 69 
