V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
56080 1961 1 4 7074 32766 32766 -103 -76 -126 21 73 52 31015 6 32766 25 32766 32766 32766 32766 0 
56080 1961 1 5 7117 32766 32766 -145 -111 -198 17 83 69 31008 7 32766 8 32766 32766 32766 32766 0 
56080 1961 1 6 7124 32766 32766 -168 -68 -254 13 75 33 0 6 32766 0 32766 32766 32766 32766 85 
56080 1961 1 7 7074 32766 32766 -149 -75 -218 14 72 33 0 4 32766 0 32766 32766 32766 32766 10 
56080 1961 1 8 7048 32766 32766 -114 13 -196 18 70 28 0 8 32766 8 32766 32766 32766 32766 54 
56080 1961 1 9 7079 32766 32766 -90 -19 -123 18 57 29 0 13 32766 13 32766 32766 32766 32766 70 
56080 1961 1 10 7141 32766 32766 -138 -73 -168 14 66 39 0 9 32766 18 32766 32766 32766 32766 39 
56080 1961 1 11 7145 32766 32766 -160 -97 -203 14 78 57 32700 3 32766 15 32766 32766 32766 32766 0 
56080 1961 1 12 7156 32766 32766 -143 -82 -169 14 70 23 31002 7 32766 3 32766 32766 32766 32766 65 
56080 1961 1 13 7152 32766 32766 -154 -56 -227 8 48 12 0 12 32766 3 32766 32766 32766 32766 74 
56080 1961 1 14 7132 32766 32766 -138 -10 -256 5 38 3 0 20 32766 15 32766 32766 32766 32766 88 
56080 1961 1 15 7182 32766 32766 -138 -70 -223 5 28 6 0 19 32766 23 32766 32766 32766 32766 83 
56080 1961 1 16 7173 32766 32766 -153 -2 -272 4 31 4 0 13 32766 0 32766 32766 32766 32766 89 
56080 1961 1 17 7161 32766 32766 -134 33 -258 8 41 10 0 10 32766 3 32766 32766 32766 32766 77 
56080 1961 1 18 7133 32766 32766 -93 26 -198 13 48 12 0 19 32766 8 32766 32766 32766 32766 79 
56080 1961 1 19 7133 32766 32766 -97 18 -176 13 49 12 0 14 32766 0 32766 32766 32766 32766 81 
56080 1961 1 20 7136 32766 32766 -98 15 -183 11 44 14 0 18 32766 0 32766 32766 32766 32766 87 
56080 1961 1 21 7133 32766 32766 -98 13 -204 11 44 13 0 21 32766 3 32766 32766 32766 32766 86 
