V01000 V04001 V04002 V04003 V10004 V10201 V10202 V12001 V12052 V12053 V13004 V13003 V13007 V13201 V13241 V13242 V11002 V11042 V11212 V11041 V11043 V14032
54823 1990 1 8 10191 10209 10172 37 80 8 50 63 46 32700 13 32766 20 30 7 51 8 47 
54823 1990 1 9 10153 10186 10128 13 41 2 61 91 77 58 0 32766 15 33 4 50 3 0 
54823 1990 1 10 10211 10229 10167 -4 13 -16 45 77 58 0 12 32766 30 47 4 68 5 69 
54823 1990 1 11 10206 10236 10192 -19 0 -39 45 84 70 0 11 32766 15 40 4 53 5 0 
54823 1990 1 12 10256 10278 10204 -25 -5 -41 30 60 27 0 0 32766 18 43 3 70 5 80 
54823 1990 1 13 10213 10270 10174 -26 35 -79 24 53 18 0 10 32766 8 30 12 47 13 77 
54823 1990 1 14 10215 10235 10179 -8 16 -23 34 60 37 0 14 32766 13 40 3 61 4 42 
54823 1990 1 15 10210 10243 10186 -12 36 -44 30 57 27 0 11 32766 5 37 12 40 13 59 
54823 1990 1 16 10144 10197 10107 32 76 -10 37 47 41 0 25 32766 18 40 12 89 11 79 
54823 1990 1 17 10097 10123 10076 20 48 2 47 66 39 0 20 32766 23 43 12 98 12 0 
54823 1990 1 18 10199 10240 10123 -13 16 -30 30 54 26 0 26 32766 35 67 3 85 4 54 
54823 1990 1 19 10281 10311 10238 -44 -4 -70 24 57 27 0 8 32766 23 50 5 74 5 79 
54823 1990 1 20 10262 10310 10216 -25 21 -74 21 44 19 0 13 32766 3 53 12 80 11 71 
54823 1990 1 21 10203 10235 10180 -4 20 -20 33 55 39 0 21 32766 30 50 4 81 12 0 
54823 1990 1 22 10274 10303 10235 -41 -3 -72 28 66 32 0 11 32766 25 47 3 66 5 68 
54823 1990 1 23 10231 10268 10222 -39 0 -65 18 40 25 0 17 32766 33 67 4 91 5 55 
54823 1990 1 24 10265 10298 10221 -76 -57 -95 15 42 29 0 15 32766 28 90 4 109 5 12 
54823 1990 1 25 10293 10312 10274 -66 -21 -101 15 41 23 0 28 32766 20 33 4 46 6 18 
54823 1990 1 26 10284 10292 10269 -42 -32 -51 31 69 39 4 0 32766 10 33 4 35 5 0 
54823 1990 1 27 10248 10292 10209 -13 21 -54 42 76 63 0 24 32766 15 30 4 36 6 4 
54823 1990 1 28 10174 10211 10149 -13 11 -29 52 93 63 140 1 32766 15 33 13 57 15 0 
54823 1990 1 29 10275 10319 10196 -47 -26 -75 35 79 68 32700 8 32766 70 107 4 147 5 17 
54823 1990 1 30 10328 10340 10319 -82 -66 -88 26 79 65 24 16 32766 40 100 4 133 6 10 
54823 1990 1 31 10297 10335 10268 -96 -44 -142 19 67 36 0 5 32766 8 43 4 47 5 80 
54823 1990 2 1 10236 10268 10223 -50 8 -112 25 60 41 0 17 32766 15 40 12 71 11 85 
54823 1990 2 2 10232 10252 10210 -17 21 -46 27 52 35 0 19 32766 10 47 12 73 10 61 
54823 1990 2 3 10278 10296 10252 -44 -4 -78 33 76 56 0 8 32766 30 40 4 62 5 51 
54823 1990 2 4 10245 10278 10224 -35 21 -82 32 72 36 0 8 32766 10 33 4 42 13 78 
54823 1990 2 5 10240 10253 10223 3 43 -33 38 62 41 0 17 32766 13 37 12 89 12 68 
54823 1990 2 6 10274 10291 10254 9 43 -19 47 73 57 0 11 32766 13 30 16 32 1 64 
54823 1990 2 7 10248 10279 10224 14 50 -17 54 82 59 0 14 32766 10 27 5 28 6 22 
54823 1990 2 8 10211 10232 10193 29 66 -4 48 65 47 0 23 32766 10 50 12 82 13 77 
54823 1990 2 9 10211 10228 10197 18 40 6 54 78 50 6 6 32766 15 27 3 32 5 2 
54823 1990 2 10 10168 10204 10141 17 43 3 63 92 84 20 8 32766 15 47 12 65 13 14 
54823 1990 2 11 10134 10154 10120 63 118 5 64 68 50 0 35 32766 23 50 11 97 11 80 
54823 1990 2 12 10187 10212 10154 56 117 16 52 60 33 0 36 32766 33 57 4 78 5 82 
54823 1990 2 13 10166 10187 10151 48 75 26 58 68 50 0 20 32766 5 30 15 30 16 0 
54823 1990 2 14 10167 10177 10155 59 106 26 68 75 49 0 16 32766 8 30 13 40 13 32 
54823 1990 2 15 10182 10195 10170 63 92 46 79 83 65 10 18 32766 10 40 2 45 2 5 
54823 1990 2 16 10215 10235 10195 55 96 12 74 83 62 0 20 32766 30 53 5 71 7 60 
54823 1990 2 17 10179 10217 10151 33 56 18 74 95 78 40 0 32766 28 53 4 86 5 0 
54823 1990 2 18 10116 10151 10096 32 43 18 73 95 93 170 2 32766 33 63 4 95 5 0 
54823 1990 2 19 10143 10158 10133 42 86 10 69 85 68 32700 21 32766 20 63 13 73 13 74 
54823 1990 2 20 10156 10171 10142 50 67 36 79 91 83 32700 5 32766 28 53 4 73 5 0 
54823 1990 2 21 10140 10148 10124 45 58 40 78 93 82 43 0 32766 40 77 4 103 5 0 
54823 1990 2 22 10189 10234 10143 19 41 -4 64 90 82 2 1 32766 55 107 4 153 5 0 
54823 1990 2 23 10283 10302 10234 2 38 -14 35 57 35 32700 25 32766 60 103 4 140 6 81 
54823 1990 2 24 10266 10293 10239 -13 18 -38 29 53 32 0 8 32766 20 43 4 69 16 93 
54823 1990 2 25 10229 10251 10213 3 43 -29 27 44 28 0 18 32766 20 40 12 61 15 97 
54823 1990 2 26 10224 10235 10215 21 68 -25 33 46 32 0 23 32766 8 30 13 68 14 94 
